	cluster	avg_dist	std_dist	sum_dist	condition	duration	pause	onset	run	type	image_path	category_nr	exemplar_nr	things_category_nr	things_image_nr	things_exemplar_nr	category_name
47	45	0.60653532225812	0.1768823226854977	6.67188854483932	shown	2.98	1.4899999999999998	213.06999999999996	1	fmri	images_fmri/zebra/zebra_01b.jpg	719	1	1852.0	26063.0	1.0	zebra
48	5	0.6476624001233094	0.15630067237266143	7.124286401356404	shown	2.98	1.4899999999999998	217.54	1	fmri	images_fmri/popsicle/popsicle_01b.jpg	487	1	1226.0	17441.0	1.0	popsicle
49	2	0.6237828543581344	0.12332715570624951	44.28858265942754	shown	2.98	1.4899999999999998	222.01	1	fmri	images_fmri/kangaroo/kangaroo_01b.jpg	340	1	863.0	12333.0	1.0	kangaroo
50	21	0.4831367701255744	0.14195869346689954	5.314504471381318	shown	2.98	1.4899999999999998	226.48	1	fmri	images_fmri/pacifier/pacifier_01s.jpg	436	1	1094.0	15573.0	1.0	pacifier
51	39	0.4128157287584363	0.14048379941873826	4.540973016342799	shown	2.98	1.4899999999999998	230.95	1	fmri	images_fmri/brush/brush_01s.jpg	88	1	206.0	3104.0	1.0	brush
52	47	0.5155884183177922	0.09731145613758133	5.671472601495715	shown	2.98	1.4899999999999998	235.42	1	fmri	images_fmri/grate/grate_01b.jpg	286	1	708.0	10154.0	1.0	grate
53	18	0.3191772007311925	0.13886900596414706	3.5109492080431175	shown	2.98	1.4899999999999998	239.89	1	fmri	images_fmri/gravestone/gravestone_01b.jpg	288	1	711.0	10195.0	1.0	gravestone
54	13	0.5544166752859246	0.11393907226665374	6.098583428145171	shown	2.98	1.4899999999999998	244.35999999999999	1	fmri	images_fmri/shower_cap/shower_cap_01b.jpg	561	1	1435.0	20340.0	1.0	shower_cap
55	50	0.6501081253420427	0.12373445705002459	7.151189378762469	shown	2.98	1.4899999999999998	248.82999999999998	1	fmri	images_fmri/moth/moth_01b.jpg	410	1	1024.0	14585.0	1.0	moth
56	25	0.43365259981051485	0.17116229844519182	4.770178597915663	shown	2.98	1.4899999999999998	253.29999999999998	1	fmri	images_fmri/playing_card/playing_card_01b.jpg	477	1	1200.0	17051.0	1.0	playing_card
57	36	0.6916642629551911	0.11586261615948995	7.608306892507103	shown	2.98	1.4899999999999998	257.77	1	fmri	images_fmri/anteater/anteater_01b.jpg	12	1	26.0	356.0	1.0	anteater
58	5	0.5605416085351339	0.14142863205329329	39.79845420599451	pos	4.0	1.0	0.0	1	fmri	images_fmri/rug/rug_01b.jpg	533	1	1341.0	19068.0	1.0	rug
59	1	0.44660411921964216	0.12547957730616027	31.708892464594594	neg	4.0	1.0	5.0	1	fmri	images_fmri/credit_card/credit_card_01b.jpg	182	1	439.0	6339.0	1.0	credit_card
60	4	0.5758814828376426	0.1294933594927729	40.887585281472624	pos	4.0	1.0	10.0	1	fmri	images_fmri/screwdriver/screwdriver_01s.jpg	547	1	1392.0	19755.0	1.0	screwdriver
61	9	0.6351449187249016	0.15977335919467697	45.095289229468015	neg	4.0	1.0	15.0	1	fmri	images_fmri/pea/pea_01s.jpg	450	1	1129.0	16074.0	1.0	pea
62	3	0.5878390442771181	0.16265642795532825	41.73657214367538	pos	4.0	1.0	20.0	1	fmri	images_fmri/walker1/walker1_01b.jpg	688	1	1774.0	25007.0	1.0	walker1
63	7	0.6860828072385712	0.09588129385811706	48.71187931393855	neg	4.0	1.0	25.0	1	fmri	images_fmri/candy_bar/candy_bar_01b.jpg	113	1	257.0	3782.0	1.0	candy_bar
64	6	0.568179933654498	0.13907939156208182	40.34077528946936	pos	4.0	1.0	30.0	1	fmri	images_fmri/grasshopper/grasshopper_01b.jpg	285	1	707.0	10134.0	1.0	grasshopper
65	2	0.6237828543581344	0.12332715570624951	44.28858265942754	pos	4.0	1.0	35.0	1	fmri	images_fmri/kangaroo/kangaroo_01b.jpg	340	1	863.0	12333.0	1.0	kangaroo
66	0	0.5049493118202912	0.19720257732690513	35.34645182742039	neg	4.0	1.0	40.0	1	fmri	images_fmri/man/man_01b.jpg	381	1	964.0	13738.0	1.0	man
67	8	0.4728314749884115	0.16645075926343308	33.57103472417722	neg	4.0	1.0	45.0	1	fmri	images_fmri/sim_card/sim_card_01b.jpg	566	1	1447.0	20516.0	1.0	sim_card
68	27	0.6609341676336246	0.18712221652426714	7.27027584396987	shown	2.98	1.4899999999999998	2.98	2	fmri	images_fmri/beer/beer_01s.jpg	46	1	114.0	1735.0	1.0	beer
69	31	0.439947966618463	0.13094392784538642	4.839427632803093	shown	2.98	1.4899999999999998	7.449999999999999	2	fmri	images_fmri/pothole/pothole_01b.jpg	493	1	1234.0	17546.0	1.0	pothole
70	51	0.6460691881870632	0.13448595225398788	7.106761070057694	shown	2.98	1.4899999999999998	11.92	2	fmri	images_fmri/blueberry/blueberry_01b.jpg	65	1	150.0	2288.0	1.0	blueberry
71	49	0.5692656528416528	0.21412118083778178	6.26192218125818	shown	2.98	1.4899999999999998	16.39	2	fmri	images_fmri/candle/candle_01b.jpg	111	1	254.0	3743.0	1.0	candle
72	32	0.5490341383399918	0.2335552733822319	6.0393755217399105	shown	2.98	1.4899999999999998	20.86	2	fmri	images_fmri/headlamp/headlamp_01b.jpg	308	1	765.0	10952.0	1.0	headlamp
73	13	0.5544166752859246	0.11393907226665374	6.098583428145171	shown	2.98	1.4899999999999998	25.33	2	fmri	images_fmri/spoon/spoon_01b.jpg	591	1	1520.0	21485.0	1.0	spoon
74	9	0.6500573893359541	0.1237592687257077	7.150631282695496	shown	2.98	1.4899999999999998	29.8	2	fmri	images_fmri/peeler/peeler_01b.jpg	455	1	1139.0	16205.0	1.0	peeler
75	45	0.60653532225812	0.1768823226854977	6.67188854483932	shown	2.98	1.4899999999999998	34.269999999999996	2	fmri	images_fmri/bear/bear_01b.jpg	42	1	106.0	1591.0	1.0	bear
76	4	0.23087200550185835	0.09416442456115402	2.539592060520442	shown	2.98	1.4899999999999998	38.739999999999995	2	fmri	images_fmri/speaker/speaker_01s.jpg	588	1	1510.0	21350.0	1.0	speaker
77	4	0.5758814828376426	0.1294933594927729	40.887585281472624	shown	2.98	1.4899999999999998	43.209999999999994	2	fmri	images_fmri/napkin_ring/napkin_ring_01b.jpg	419	1	1052.0	14974.0	1.0	napkin_ring
78	33	0.45039763936455013	0.17597878427628608	4.954374033010051	shown	2.98	1.4899999999999998	47.67999999999999	2	fmri	images_fmri/suit/suit_01b.jpg	612	1	1581.0	22319.0	1.0	suit
79	34	0.6888425108646691	0.1757027866521177	7.5772676195113595	shown	2.98	1.4899999999999998	52.14999999999999	2	fmri	images_fmri/warthog/warthog_01b.jpg	695	1	1782.0	25116.0	1.0	warthog
80	46	0.551707269158748	0.19371850108491884	6.0687799607462285	shown	2.98	1.4899999999999998	56.62	2	fmri	images_fmri/pencil_sharpener/pencil_sharpener_01b.jpg	457	1	1144.0	16269.0	1.0	pencil_sharpener
81	44	0.44249078021674787	0.15528586241130837	4.867398582384227	shown	2.98	1.4899999999999998	61.089999999999996	2	fmri	images_fmri/soda_fountain/soda_fountain_01s.jpg	580	1	1492.0	21113.0	1.0	soda_fountain
82	17	0.48759723001486327	0.16784847210163295	5.363569530163496	shown	2.98	1.4899999999999998	65.56	2	fmri	images_fmri/hammer/hammer_01b.jpg	300	1	742.0	10631.0	1.0	hammer
83	8	0.48382185111303566	0.07385764022501601	5.322040362243392	shown	2.98	1.4899999999999998	70.03	2	fmri	images_fmri/beachball/beachball_01b.jpg	39	1	100.0	1495.0	1.0	beachball
84	15	0.6361839882457775	0.1304296837494172	6.998023870703553	shown	2.98	1.4899999999999998	74.5	2	fmri	images_fmri/meat/meat_01b.jpg	393	1	988.0	14071.0	1.0	meat
85	28	0.5061888959802446	0.10787283543547882	5.568077855782691	shown	2.98	1.4899999999999998	78.97	2	fmri	images_fmri/velcro/velcro_01b.jpg	683	1	1757.0	24762.0	1.0	velcro
86	5	0.6476624001233094	0.15630067237266143	7.124286401356404	shown	2.98	1.4899999999999998	83.44	2	fmri	images_fmri/tamale/tamale_01b.jpg	630	1	1619.0	22855.0	1.0	tamale
87	37	0.7730547412152112	0.12740912705489704	8.503602153367323	shown	2.98	1.4899999999999998	87.91	2	fmri	images_fmri/kale/kale_01b.jpg	339	1	861.0	12306.0	1.0	kale
88	3	0.5878390442771181	0.16265642795532825	41.73657214367538	shown	2.98	1.4899999999999998	92.38	2	fmri	images_fmri/seesaw/seesaw_01b.jpg	550	1	1403.0	19917.0	1.0	seesaw
89	50	0.6501081253420427	0.12373445705002459	7.151189378762469	shown	2.98	1.4899999999999998	96.85	2	fmri	images_fmri/worm/worm_01b.jpg	715	1	1837.0	25859.0	1.0	worm
90	26	0.5156262573779786	0.17378958552173535	5.671888831157765	shown	2.98	1.4899999999999998	101.32	2	fmri	images_fmri/treadmill/treadmill_01b.jpg	665	1	1707.0	24072.0	1.0	treadmill
91	29	0.41772502120347765	0.11349149807390015	4.594975233238254	shown	2.98	1.4899999999999998	105.78999999999999	2	fmri	images_fmri/knot/knot_01b.jpg	348	1	884.0	12654.0	1.0	knot
92	43	0.6952687447781218	0.17584352738267311	7.64795619255934	shown	2.98	1.4899999999999998	110.26	2	fmri	images_fmri/apple/apple_01b.jpg	16	1	31.0	434.0	1.0	apple
93	22	0.616300469374848	0.13363621859237226	6.779305163123327	shown	2.98	1.4899999999999998	114.73	2	fmri	images_fmri/earring/earring_01b.jpg	223	1	541.0	7848.0	1.0	earring
94	1	0.4018666457964375	0.13358639140932924	4.420533103760812	shown	2.98	1.4899999999999998	119.2	2	fmri	images_fmri/bus/bus_01b.jpg	99	1	227.0	3380.0	1.0	bus
95	52	0.591480023177466	0.11484691443292444	6.5062802549521255	shown	2.98	1.4899999999999998	123.67	2	fmri	images_fmri/toucan/toucan_01b.jpg	656	1	1691.0	23854.0	1.0	toucan
96	12	0.43373959379551547	0.1110230827784381	4.77113553175067	shown	2.98	1.4899999999999998	128.14	2	fmri	images_fmri/watch/watch_01b.jpg	698	1	1787.0	25183.0	1.0	watch
97	47	0.5155884183177922	0.09731145613758133	5.671472601495715	shown	2.98	1.4899999999999998	132.60999999999999	2	fmri	images_fmri/bowl/bowl_01b.jpg	75	1	178.0	2702.0	1.0	bowl
98	20	0.5833643481172922	0.13967261572900042	6.417007829290214	shown	2.98	1.4899999999999998	137.07999999999998	2	fmri	images_fmri/egg/egg_01b.jpg	226	1	547.0	7935.0	1.0	egg
99	8	0.4728314749884115	0.16645075926343308	33.57103472417722	shown	2.98	1.4899999999999998	141.54999999999998	2	fmri	images_fmri/record/record_01b.jpg	517	1	1296.0	18431.0	1.0	record
100	54	0.632800495854556	0.1591291271455908	6.960805454400115	shown	2.98	1.4899999999999998	146.01999999999998	2	fmri	images_fmri/crayfish/crayfish_01b.jpg	180	1	435.0	6283.0	1.0	crayfish
101	18	0.3191772007311925	0.13886900596414706	3.5109492080431175	shown	2.98	1.4899999999999998	150.48999999999998	2	fmri	images_fmri/chip/chip_01b.jpg	144	1	334.0	4824.0	1.0	chip
102	41	0.5245839957722374	0.05842051171291779	5.7704239534946105	shown	2.98	1.4899999999999998	154.95999999999998	2	fmri	images_fmri/toolbox/toolbox_01b.jpg	653	1	1678.0	23678.0	1.0	toolbox
103	0	0.5731752879042447	0.19198069647987231	5.731752879042447	shown	2.98	1.4899999999999998	159.42999999999998	2	fmri	images_fmri/truck/truck_01b.jpg	669	1	1721.0	24260.0	1.0	truck
104	23	0.5383566741620817	0.14224089498111459	5.921923415782898	shown	2.98	1.4899999999999998	163.89999999999998	2	fmri	images_fmri/nail_polish/nail_polish_01b.jpg	418	1	1050.0	14947.0	1.0	nail_polish
105	2	0.4529681906356744	0.14518145927703632	4.982650096992418	shown	2.98	1.4899999999999998	168.36999999999998	2	fmri	images_fmri/face_mask/face_mask_01b.jpg	238	1	571.0	8256.0	1.0	face_mask
106	3	0.6028006588632892	0.21728140148874028	6.630807247496181	shown	2.98	1.4899999999999998	172.83999999999997	2	fmri	images_fmri/footrest/footrest_01b.jpg	259	1	634.0	9143.0	1.0	footrest
107	16	0.5677315502758162	0.18225391113339842	6.245047053033979	shown	2.98	1.4899999999999998	177.30999999999997	2	fmri	images_fmri/bow2/bow2_01s.jpg	74	1	176.0	2678.0	1.0	bow2
108	7	0.6077915576428053	0.14402444294250497	6.685707134070858	shown	2.98	1.4899999999999998	181.77999999999997	2	fmri	images_fmri/tree/tree_01b.jpg	666	1	1709.0	24102.0	1.0	tree
109	36	0.6916642629551911	0.11586261615948995	7.608306892507103	shown	2.98	1.4899999999999998	186.24999999999997	2	fmri	images_fmri/turtle/turtle_01b.jpg	672	1	1737.0	24474.0	1.0	turtle
110	1	0.44660411921964216	0.12547957730616027	31.708892464594594	shown	2.98	1.4899999999999998	190.71999999999997	2	fmri	images_fmri/barrel/barrel_01b.jpg	35	1	77.0	1136.0	1.0	barrel
111	24	0.36038158489346883	0.1369428967060287	3.9641974338281574	shown	2.98	1.4899999999999998	195.18999999999997	2	fmri	images_fmri/bunkbed/bunkbed_01b.jpg	96	1	223.0	3329.0	1.0	bunkbed
112	35	0.5845597670896115	0.1388394578648249	6.430157437985727	shown	2.98	1.4899999999999998	199.65999999999997	2	fmri	images_fmri/lime/lime_01b.jpg	367	1	931.0	13291.0	1.0	lime
113	40	0.6074388582784892	0.17533190350026817	6.681827441063381	shown	2.98	1.4899999999999998	204.12999999999997	2	fmri	images_fmri/coat_rack/coat_rack_01b.jpg	155	1	371.0	5348.0	1.0	coat_rack
114	19	0.5415851687693473	0.13933199405374902	5.95743685646282	shown	2.98	1.4899999999999998	208.59999999999997	2	fmri	images_fmri/cage/cage_01b.jpg	103	1	237.0	3518.0	1.0	cage
115	48	0.5542340753771366	0.10521618203146452	6.096574829148503	shown	2.98	1.4899999999999998	213.06999999999996	2	fmri	images_fmri/urinal/urinal_01b.jpg	680	1	1749.0	24645.0	1.0	urinal
116	6	0.6189248608172119	0.23052556090177181	6.80817346898933	shown	2.98	1.4899999999999998	217.54	2	fmri	images_fmri/piano/piano_01b.jpg	462	1	1166.0	16586.0	1.0	piano
117	42	0.6095188518266028	0.1568347923693549	6.704707370092631	shown	2.98	1.4899999999999998	222.01	2	fmri	images_fmri/weasel/weasel_01b.jpg	700	1	1798.0	25325.0	1.0	weasel
118	38	0.4995404891489656	0.09513915921360226	5.4949453806386215	shown	2.98	1.4899999999999998	226.48	2	fmri	images_fmri/shovel/shovel_01b.jpg	559	1	1433.0	20315.0	1.0	shovel
119	53	0.5546616413429613	0.1646448825165807	6.101278054772574	shown	2.98	1.4899999999999998	230.95	2	fmri	images_fmri/wine/wine_01b.jpg	709	1	1824.0	25674.0	1.0	wine
120	21	0.4831367701255744	0.14195869346689954	5.314504471381318	shown	2.98	1.4899999999999998	235.42	2	fmri	images_fmri/chin/chin_01b.jpg	142	1	331.0	4782.0	1.0	chin
121	0	0.5049493118202912	0.19720257732690513	35.34645182742039	shown	2.98	1.4899999999999998	239.89	2	fmri	images_fmri/battery/battery_01b.jpg	38	1	98.0	1469.0	1.0	battery
122	14	0.4358721202993069	0.12602568184214832	4.794593323292376	shown	2.98	1.4899999999999998	244.35999999999999	2	fmri	images_fmri/gravel/gravel_01b.jpg	287	1	710.0	10183.0	1.0	gravel
123	25	0.43365259981051485	0.17116229844519182	4.770178597915663	shown	2.98	1.4899999999999998	248.82999999999998	2	fmri	images_fmri/razor/razor_01b.jpg	515	1	1291.0	18370.0	1.0	razor
124	10	0.5689985990820108	0.12439175177947805	6.258984589902118	shown	2.98	1.4899999999999998	253.29999999999998	2	fmri	images_fmri/teapot/teapot_01b.jpg	633	1	1635.0	23089.0	1.0	teapot
125	30	0.5683499127474714	0.17985549971054662	6.251849040222186	shown	2.98	1.4899999999999998	257.77	2	fmri	images_fmri/ping-pong_table/ping-pong_table_01b.jpg	470	1	1185.0	16853.0	1.0	ping-pong_table
126	4	0.5758814828376426	0.1294933594927729	40.887585281472624	pos	4.0	1.0	0.0	2	fmri	images_fmri/napkin_ring/napkin_ring_01b.jpg	419	1	1052.0	14974.0	1.0	napkin_ring
127	9	0.6351449187249016	0.15977335919467697	45.095289229468015	neg	4.0	1.0	5.0	2	fmri	images_fmri/grapefruit/grapefruit_01b.jpg	284	1	704.0	10088.0	1.0	grapefruit
128	7	0.6860828072385712	0.09588129385811706	48.71187931393855	neg	4.0	1.0	10.0	2	fmri	images_fmri/spareribs/spareribs_01b.jpg	586	1	1506.0	21297.0	1.0	spareribs
129	3	0.5878390442771181	0.16265642795532825	41.73657214367538	pos	4.0	1.0	15.0	2	fmri	images_fmri/seesaw/seesaw_01b.jpg	550	1	1403.0	19917.0	1.0	seesaw
130	6	0.568179933654498	0.13907939156208182	40.34077528946936	neg	4.0	1.0	20.0	2	fmri	images_fmri/pot/pot_01b.jpg	491	1	1231.0	17502.0	1.0	pot
131	5	0.5605416085351339	0.14142863205329329	39.79845420599451	neg	4.0	1.0	25.0	2	fmri	images_fmri/wand/wand_01s.jpg	694	1	1781.0	25104.0	1.0	wand
132	8	0.4728314749884115	0.16645075926343308	33.57103472417722	pos	4.0	1.0	30.0	2	fmri	images_fmri/record/record_01b.jpg	517	1	1296.0	18431.0	1.0	record
133	2	0.6237828543581344	0.12332715570624951	44.28858265942754	neg	4.0	1.0	35.0	2	fmri	images_fmri/camel/camel_01b.jpg	107	1	246.0	3639.0	1.0	camel
134	1	0.44660411921964216	0.12547957730616027	31.708892464594594	pos	4.0	1.0	40.0	2	fmri	images_fmri/barrel/barrel_01b.jpg	35	1	77.0	1136.0	1.0	barrel
135	0	0.5049493118202912	0.19720257732690513	35.34645182742039	pos	4.0	1.0	45.0	2	fmri	images_fmri/battery/battery_01b.jpg	38	1	98.0	1469.0	1.0	battery
136	12	0.43373959379551547	0.1110230827784381	4.77113553175067	shown	2.98	1.4899999999999998	2.98	3	fmri	images_fmri/gramophone/gramophone_01b.jpg	280	1	700.0	10020.0	1.0	gramophone
137	1	0.44660411921964216	0.12547957730616027	31.708892464594594	shown	2.98	1.4899999999999998	7.449999999999999	3	fmri	images_fmri/goalpost/goalpost_01b.jpg	275	1	684.0	9789.0	1.0	goalpost
