	cluster	avg_dist	std_dist	sum_dist	condition	duration	pause	onset	run	type	image_path	category_nr	exemplar_nr	things_category_nr	things_image_nr	things_exemplar_nr	category_name
0	10	0.48053406616872446	0.12060299244605685	5.285874727855969	shown	2.98	1.4899999999999998	2.98	1	fmri	images_fmri/battery/battery_01b.jpg	38	1	98.0	1469.0	1.0	battery
1	41	0.5626678244462888	0.10320894019978143	6.189346068909177	shown	2.98	1.4899999999999998	7.449999999999999	1	fmri	images_fmri/mushroom/mushroom_01b.jpg	416	1	1041.0	14826.0	1.0	mushroom
2	40	0.6845421714698449	0.0690049104731783	7.529963886168293	shown	2.98	1.4899999999999998	11.92	1	fmri	images_fmri/monkey/monkey_01b.jpg	405	1	1018.0	14497.0	1.0	monkey
3	32	0.4935316813786492	0.10668146512953916	5.428848495165141	shown	2.98	1.4899999999999998	16.39	1	fmri	images_fmri/drain/drain_01b.jpg	215	1	516.0	7484.0	1.0	drain
4	3	0.43564822350731897	0.20887939037412032	4.792130458580509	shown	2.98	1.4899999999999998	20.86	1	fmri	images_fmri/computer_screen/computer_screen_01b.jpg	165	1	396.0	5690.0	1.0	computer_screen
5	7	0.6860828072385712	0.09588129385811706	48.71187931393855	shown	2.98	1.4899999999999998	25.33	1	fmri	images_fmri/burrito/burrito_01b.jpg	98	1	226.0	3368.0	1.0	burrito
6	25	0.634523870588493	0.1483839219620463	6.979762576473423	shown	2.98	1.4899999999999998	29.8	1	fmri	images_fmri/seagull/seagull_01b.jpg	549	1	1396.0	19823.0	1.0	seagull
7	8	0.4408759225721855	0.16284525204842676	4.84963514829404	shown	2.98	1.4899999999999998	34.269999999999996	1	fmri	images_fmri/chicken_wire/chicken_wire_01b.jpg	140	1	323.0	4679.0	1.0	chicken_wire
8	24	0.5537451067797016	0.09977235400312807	6.091196174576717	shown	2.98	1.4899999999999998	38.739999999999995	1	fmri	images_fmri/bib/bib_01n.jpg	51	1	123.0	1871.0	1.0	bib
9	0	0.519788446159875	0.10384313121931046	5.19788446159875	shown	2.98	1.4899999999999998	43.209999999999994	1	fmri	images_fmri/submarine/submarine_01b.jpg	610	1	1578.0	22280.0	1.0	submarine
10	54	0.6022054789483356	0.1336705349659854	6.6242602684316925	shown	2.98	1.4899999999999998	47.67999999999999	1	fmri	images_fmri/horse/horse_01b.jpg	319	1	799.0	11421.0	1.0	horse
11	30	0.6086920336087684	0.12366252444663299	6.695612369696453	shown	2.98	1.4899999999999998	52.14999999999999	1	fmri	images_fmri/carrot/carrot_01b.jpg	121	1	278.0	4075.0	1.0	carrot
12	36	0.5998561631467243	0.10289049600451253	6.598417794613967	shown	2.98	1.4899999999999998	56.62	1	fmri	images_fmri/noodle/noodle_01s.jpg	424	1	1062.0	15106.0	1.0	noodle
13	7	0.5080245588983209	0.14880056727541213	5.58827014788153	shown	2.98	1.4899999999999998	61.089999999999996	1	fmri	images_fmri/viewfinder/viewfinder_01s.jpg	685	1	1764.0	24860.0	1.0	viewfinder
14	48	0.40400743826388474	0.07075549666559412	4.444081820902732	shown	2.98	1.4899999999999998	65.56	1	fmri	images_fmri/pill/pill_01b.jpg	467	1	1175.0	16714.0	1.0	pill
15	18	0.41904940853217437	0.1726199140472039	4.609543493853918	shown	2.98	1.4899999999999998	70.03	1	fmri	images_fmri/kimono/kimono_01b.jpg	345	1	874.0	12507.0	1.0	kimono
16	3	0.5878390442771181	0.16265642795532825	41.73657214367538	shown	2.98	1.4899999999999998	74.5	1	fmri	images_fmri/moose/moose_01b.jpg	406	1	1019.0	14516.0	1.0	moose
17	21	0.6386529594313233	0.13761963682192868	7.025182553744556	shown	2.98	1.4899999999999998	78.97	1	fmri	images_fmri/bison/bison_01b.jpg	57	1	135.0	2063.0	1.0	bison
18	23	0.5279252949931985	0.13169678624719589	5.807178244925184	shown	2.98	1.4899999999999998	83.44	1	fmri	images_fmri/shell2/shell2_01b.jpg	554	1	1419.0	20127.0	1.0	shell2
19	47	0.5292843454320759	0.06376913163263155	5.822127799752835	shown	2.98	1.4899999999999998	87.91	1	fmri	images_fmri/satellite_dish/satellite_dish_01b.jpg	538	1	1362.0	19360.0	1.0	satellite_dish
20	38	0.5620525606577819	0.13095635608199874	6.182578167235601	shown	2.98	1.4899999999999998	92.38	1	fmri	images_fmri/hedge/hedge_01b.jpg	310	1	774.0	11071.0	1.0	hedge
21	31	0.7348013027278004	0.08335159319590493	8.082814330005805	shown	2.98	1.4899999999999998	96.85	1	fmri	images_fmri/grapefruit/grapefruit_01b.jpg	284	1	704.0	10088.0	1.0	grapefruit
22	35	0.7045733877023989	0.08102756372943545	7.750307264726388	shown	2.98	1.4899999999999998	101.32	1	fmri	images_fmri/cupcake/cupcake_01b.jpg	193	1	462.0	6688.0	1.0	cupcake
23	16	0.48220235223506447	0.13579042812588807	5.304225874585709	shown	2.98	1.4899999999999998	105.78999999999999	1	fmri	images_fmri/mailbox/mailbox_01b.jpg	380	1	961.0	13686.0	1.0	mailbox
24	6	0.34041526164963476	0.06656433054133026	3.7445678781459826	shown	2.98	1.4899999999999998	110.26	1	fmri	images_fmri/contact_lens/contact_lens_01s.jpg	167	1	398.0	5718.0	1.0	contact_lens
25	53	0.5081598495613797	0.15361828397556213	5.589758345175177	shown	2.98	1.4899999999999998	114.73	1	fmri	images_fmri/footbath/footbath_01s.jpg	257	1	632.0	9116.0	1.0	footbath
26	52	0.531547413183329	0.11480343700072305	5.847021545016619	shown	2.98	1.4899999999999998	119.2	1	fmri	images_fmri/tongs/tongs_01s.jpg	651	1	1675.0	23642.0	1.0	tongs
27	6	0.568179933654498	0.13907939156208182	40.34077528946936	shown	2.98	1.4899999999999998	123.67	1	fmri	images_fmri/fish/fish_01b.jpg	248	1	601.0	8684.0	1.0	fish
28	2	0.43486304013943894	0.23215099071420983	4.783493441533828	shown	2.98	1.4899999999999998	128.14	1	fmri	images_fmri/scaffolding/scaffolding_01b.jpg	539	1	1371.0	19475.0	1.0	scaffolding
29	19	0.6265068781955534	0.12735223402582277	6.891575660151087	shown	2.98	1.4899999999999998	132.60999999999999	1	fmri	images_fmri/omelet/omelet_01b.jpg	431	1	1077.0	15308.0	1.0	omelet
30	42	0.4727025566826717	0.11627082800903388	5.199728123509389	shown	2.98	1.4899999999999998	137.07999999999998	1	fmri	images_fmri/hood/hood_01b.jpg	318	1	792.0	11327.0	1.0	hood
31	17	0.3896525833777671	0.14492870318415163	4.286178417155438	shown	2.98	1.4899999999999998	141.54999999999998	1	fmri	images_fmri/pothole/pothole_01b.jpg	493	1	1234.0	17546.0	1.0	pothole
32	20	0.5801232480653398	0.1443281842198397	6.381355728718738	shown	2.98	1.4899999999999998	146.01999999999998	1	fmri	images_fmri/crib/crib_01b.jpg	183	1	442.0	6389.0	1.0	crib
33	44	0.5102556171646524	0.1285665808890778	5.612811788811176	shown	2.98	1.4899999999999998	150.48999999999998	1	fmri	images_fmri/ashtray/ashtray_01s.jpg	19	1	42.0	578.0	1.0	ashtray
34	43	0.6033239516863553	0.16651858069821227	6.636563468549909	shown	2.98	1.4899999999999998	154.95999999999998	1	fmri	images_fmri/ribbon/ribbon_01b.jpg	523	1	1309.0	18631.0	1.0	ribbon
35	15	0.5075948465090424	0.1219463005621189	5.583543311599467	shown	2.98	1.4899999999999998	159.42999999999998	1	fmri	images_fmri/manhole/manhole_01b.jpg	385	1	968.0	13793.0	1.0	manhole
36	29	0.5641762328722735	0.1336577132616292	6.2059385615950085	shown	2.98	1.4899999999999998	163.89999999999998	1	fmri	images_fmri/cherry/cherry_01b.jpg	136	1	317.0	4604.0	1.0	cherry
37	12	0.5875269123451549	0.2103387631313691	6.462796035796703	shown	2.98	1.4899999999999998	168.36999999999998	1	fmri	images_fmri/rifle/rifle_01s.jpg	525	1	1312.0	18672.0	1.0	rifle
38	9	0.6351449187249016	0.15977335919467697	45.095289229468015	shown	2.98	1.4899999999999998	172.83999999999997	1	fmri	images_fmri/macadamia/macadamia_01b.jpg	378	1	952.0	13573.0	1.0	macadamia
