,frame_obj_1,frame_loc_1,frame_action_1,frame_obj_2,frame_loc_2,frame_action_2,frame_obj_3,frame_loc_3,frame_action_3,frame_obj_4,frame_loc_4,frame_action_4
45,140,1,9,140,1,True,974,1,9,975,2,False
46,140,1,9,140,1,True,974,2,9,975,1,False
47,140,1,9,140,1,True,974,2,9,975,2,True
48,140,1,9,140,1,True,975,1,9,140,1,True
49,140,1,9,140,1,True,975,1,9,140,2,False
50,140,1,9,140,1,True,975,2,9,140,1,False
51,140,1,9,140,1,True,975,2,9,140,2,True
52,140,1,9,140,1,True,975,1,9,973,1,True
53,140,1,9,140,1,True,975,1,9,973,2,False
54,140,1,9,140,1,True,975,2,9,973,1,False
55,140,1,9,140,1,True,975,2,9,973,2,True
56,140,1,9,140,1,True,975,1,9,974,1,True
57,140,1,9,140,1,True,975,1,9,974,2,False
58,140,1,9,140,1,True,975,2,9,974,1,False
59,140,1,9,140,1,True,975,2,9,974,2,True
60,140,1,9,140,1,True,975,1,9,975,1,True
61,140,1,9,140,1,True,975,1,9,975,2,False
62,140,1,9,140,1,True,975,2,9,975,1,False
63,140,1,9,140,1,True,975,2,9,975,2,True
64,140,1,9,140,2,False,140,1,9,140,2,False
65,140,1,9,140,2,False,140,2,9,140,1,False
66,140,1,9,140,2,False,140,2,9,140,2,True
67,140,1,9,140,2,False,140,1,9,973,1,True
68,140,1,9,140,2,False,140,1,9,973,2,False
69,140,1,9,140,2,False,140,2,9,973,1,False
70,140,1,9,140,2,False,140,2,9,973,2,True
71,140,1,9,140,2,False,140,1,9,974,1,True
72,140,1,9,140,2,False,140,1,9,974,2,False
73,140,1,9,140,2,False,140,2,9,974,1,False
74,140,1,9,140,2,False,140,2,9,974,2,True
75,140,1,9,140,2,False,140,1,9,975,1,True
76,140,1,9,140,2,False,140,1,9,975,2,False
77,140,1,9,140,2,False,140,2,9,975,1,False
78,140,1,9,140,2,False,140,2,9,975,2,True
79,140,1,9,140,2,False,973,1,9,140,1,True
80,140,1,9,140,2,False,973,1,9,140,2,False
81,140,1,9,140,2,False,973,2,9,140,1,False
82,140,1,9,140,2,False,973,2,9,140,2,True
83,140,1,9,140,2,False,973,1,9,973,1,True
84,140,1,9,140,2,False,973,1,9,973,2,False
85,140,1,9,140,2,False,973,2,9,973,1,False
86,140,1,9,140,2,False,973,2,9,973,2,True
87,140,1,9,140,2,False,973,1,9,974,1,True
88,140,1,9,140,2,False,973,1,9,974,2,False
89,140,1,9,140,2,False,973,2,9,974,1,False
90,140,1,9,140,2,False,973,2,9,974,2,True
91,140,1,9,140,2,False,973,1,9,975,1,True
92,140,1,9,140,2,False,973,1,9,975,2,False
93,140,1,9,140,2,False,973,2,9,975,1,False
94,140,1,9,140,2,False,973,2,9,975,2,True
95,140,1,9,140,2,False,974,1,9,140,1,True
96,140,1,9,140,2,False,974,1,9,140,2,False
97,140,1,9,140,2,False,974,2,9,140,1,False
98,140,1,9,140,2,False,974,2,9,140,2,True
99,140,1,9,140,2,False,974,1,9,973,1,True
100,140,1,9,140,2,False,974,1,9,973,2,False
101,140,1,9,140,2,False,974,2,9,973,1,False
102,140,1,9,140,2,False,974,2,9,973,2,True
103,140,1,9,140,2,False,974,1,9,974,1,True
104,140,1,9,140,2,False,974,1,9,974,2,False
105,140,1,9,140,2,False,974,2,9,974,1,False
106,140,1,9,140,2,False,974,2,9,974,2,True
107,140,1,9,140,2,False,974,1,9,975,1,True
108,140,1,9,140,2,False,974,1,9,975,2,False
109,140,1,9,140,2,False,974,2,9,975,1,False
110,140,1,9,140,2,False,974,2,9,975,2,True
111,140,1,9,140,2,False,975,1,9,140,1,True
112,140,1,9,140,2,False,975,1,9,140,2,False
113,140,1,9,140,2,False,975,2,9,140,1,False
114,140,1,9,140,2,False,975,2,9,140,2,True
115,140,1,9,140,2,False,975,1,9,973,1,True
116,140,1,9,140,2,False,975,1,9,973,2,False
117,140,1,9,140,2,False,975,2,9,973,1,False
118,140,1,9,140,2,False,975,2,9,973,2,True
119,140,1,9,140,2,False,975,1,9,974,1,True
120,140,1,9,140,2,False,975,1,9,974,2,False
121,140,1,9,140,2,False,975,2,9,974,1,False
122,140,1,9,140,2,False,975,2,9,974,2,True
123,140,1,9,140,2,False,975,1,9,975,1,True
124,140,1,9,140,2,False,975,1,9,975,2,False
125,140,1,9,140,2,False,975,2,9,975,1,False
126,140,1,9,140,2,False,975,2,9,975,2,True
127,140,2,9,140,1,False,140,2,9,140,1,False
128,140,2,9,140,1,False,140,2,9,140,2,True
129,140,2,9,140,1,False,140,1,9,973,1,True
130,140,2,9,140,1,False,140,1,9,973,2,False
131,140,2,9,140,1,False,140,2,9,973,1,False
132,140,2,9,140,1,False,140,2,9,973,2,True
133,140,2,9,140,1,False,140,1,9,974,1,True
134,140,2,9,140,1,False,140,1,9,974,2,False
135,140,2,9,140,1,False,140,2,9,974,1,False
136,140,2,9,140,1,False,140,2,9,974,2,True
137,140,2,9,140,1,False,140,1,9,975,1,True
138,140,2,9,140,1,False,140,1,9,975,2,False
139,140,2,9,140,1,False,140,2,9,975,1,False
140,140,2,9,140,1,False,140,2,9,975,2,True
141,140,2,9,140,1,False,973,1,9,140,1,True
142,140,2,9,140,1,False,973,1,9,140,2,False
143,140,2,9,140,1,False,973,2,9,140,1,False
144,140,2,9,140,1,False,973,2,9,140,2,True
145,140,2,9,140,1,False,973,1,9,973,1,True
146,140,2,9,140,1,False,973,1,9,973,2,False
147,140,2,9,140,1,False,973,2,9,973,1,False
148,140,2,9,140,1,False,973,2,9,973,2,True
149,140,2,9,140,1,False,973,1,9,974,1,True
150,140,2,9,140,1,False,973,1,9,974,2,False
151,140,2,9,140,1,False,973,2,9,974,1,False
152,140,2,9,140,1,False,973,2,9,974,2,True
153,140,2,9,140,1,False,973,1,9,975,1,True
154,140,2,9,140,1,False,973,1,9,975,2,False
155,140,2,9,140,1,False,973,2,9,975,1,False
156,140,2,9,140,1,False,973,2,9,975,2,True
157,140,2,9,140,1,False,974,1,9,140,1,True
158,140,2,9,140,1,False,974,1,9,140,2,False
159,140,2,9,140,1,False,974,2,9,140,1,False
160,140,2,9,140,1,False,974,2,9,140,2,True
161,140,2,9,140,1,False,974,1,9,973,1,True
162,140,2,9,140,1,False,974,1,9,973,2,False
163,140,2,9,140,1,False,974,2,9,973,1,False
164,140,2,9,140,1,False,974,2,9,973,2,True
165,140,2,9,140,1,False,974,1,9,974,1,True
166,140,2,9,140,1,False,974,1,9,974,2,False
167,140,2,9,140,1,False,974,2,9,974,1,False
168,140,2,9,140,1,False,974,2,9,974,2,True
169,140,2,9,140,1,False,974,1,9,975,1,True
170,140,2,9,140,1,False,974,1,9,975,2,False
171,140,2,9,140,1,False,974,2,9,975,1,False
172,140,2,9,140,1,False,974,2,9,975,2,True
173,140,2,9,140,1,False,975,1,9,140,1,True
174,140,2,9,140,1,False,975,1,9,140,2,False
175,140,2,9,140,1,False,975,2,9,140,1,False
176,140,2,9,140,1,False,975,2,9,140,2,True
177,140,2,9,140,1,False,975,1,9,973,1,True
178,140,2,9,140,1,False,975,1,9,973,2,False
179,140,2,9,140,1,False,975,2,9,973,1,False
180,140,2,9,140,1,False,975,2,9,973,2,True
181,140,2,9,140,1,False,975,1,9,974,1,True
182,140,2,9,140,1,False,975,1,9,974,2,False
183,140,2,9,140,1,False,975,2,9,974,1,False
184,140,2,9,140,1,False,975,2,9,974,2,True
185,140,2,9,140,1,False,975,1,9,975,1,True
186,140,2,9,140,1,False,975,1,9,975,2,False
187,140,2,9,140,1,False,975,2,9,975,1,False
188,140,2,9,140,1,False,975,2,9,975,2,True
189,140,2,9,140,2,True,140,2,9,140,2,True
190,140,2,9,140,2,True,140,1,9,973,1,True
191,140,2,9,140,2,True,140,1,9,973,2,False
192,140,2,9,140,2,True,140,2,9,973,1,False
193,140,2,9,140,2,True,140,2,9,973,2,True
194,140,2,9,140,2,True,140,1,9,974,1,True
195,140,2,9,140,2,True,140,1,9,974,2,False
196,140,2,9,140,2,True,140,2,9,974,1,False
197,140,2,9,140,2,True,140,2,9,974,2,True
198,140,2,9,140,2,True,140,1,9,975,1,True
199,140,2,9,140,2,True,140,1,9,975,2,False
200,140,2,9,140,2,True,140,2,9,975,1,False
201,140,2,9,140,2,True,140,2,9,975,2,True
202,140,2,9,140,2,True,973,1,9,140,1,True
203,140,2,9,140,2,True,973,1,9,140,2,False
204,140,2,9,140,2,True,973,2,9,140,1,False
205,140,2,9,140,2,True,973,2,9,140,2,True
206,140,2,9,140,2,True,973,1,9,973,1,True
207,140,2,9,140,2,True,973,1,9,973,2,False
208,140,2,9,140,2,True,973,2,9,973,1,False
209,140,2,9,140,2,True,973,2,9,973,2,True
210,140,2,9,140,2,True,973,1,9,974,1,True
211,140,2,9,140,2,True,973,1,9,974,2,False
212,140,2,9,140,2,True,973,2,9,974,1,False
213,140,2,9,140,2,True,973,2,9,974,2,True
214,140,2,9,140,2,True,973,1,9,975,1,True
215,140,2,9,140,2,True,973,1,9,975,2,False
216,140,2,9,140,2,True,973,2,9,975,1,False
217,140,2,9,140,2,True,973,2,9,975,2,True
218,140,2,9,140,2,True,974,1,9,140,1,True
219,140,2,9,140,2,True,974,1,9,140,2,False
220,140,2,9,140,2,True,974,2,9,140,1,False
221,140,2,9,140,2,True,974,2,9,140,2,True
222,140,2,9,140,2,True,974,1,9,973,1,True
223,140,2,9,140,2,True,974,1,9,973,2,False
224,140,2,9,140,2,True,974,2,9,973,1,False
225,140,2,9,140,2,True,974,2,9,973,2,True
226,140,2,9,140,2,True,974,1,9,974,1,True
227,140,2,9,140,2,True,974,1,9,974,2,False
228,140,2,9,140,2,True,974,2,9,974,1,False
229,140,2,9,140,2,True,974,2,9,974,2,True
230,140,2,9,140,2,True,974,1,9,975,1,True
231,140,2,9,140,2,True,974,1,9,975,2,False
232,140,2,9,140,2,True,974,2,9,975,1,False
233,140,2,9,140,2,True,974,2,9,975,2,True
234,140,2,9,140,2,True,975,1,9,140,1,True
235,140,2,9,140,2,True,975,1,9,140,2,False
236,140,2,9,140,2,True,975,2,9,140,1,False
237,140,2,9,140,2,True,975,2,9,140,2,True
238,140,2,9,140,2,True,975,1,9,973,1,True
239,140,2,9,140,2,True,975,1,9,973,2,False
240,140,2,9,140,2,True,975,2,9,973,1,False
241,140,2,9,140,2,True,975,2,9,973,2,True
242,140,2,9,140,2,True,975,1,9,974,1,True
243,140,2,9,140,2,True,975,1,9,974,2,False
244,140,2,9,140,2,True,975,2,9,974,1,False
245,140,2,9,140,2,True,975,2,9,974,2,True
246,140,2,9,140,2,True,975,1,9,975,1,True
247,140,2,9,140,2,True,975,1,9,975,2,False
248,140,2,9,140,2,True,975,2,9,975,1,False
249,140,2,9,140,2,True,975,2,9,975,2,True
250,140,1,9,973,1,True,140,1,9,973,1,True
251,140,1,9,973,1,True,140,1,9,973,2,False
252,140,1,9,973,1,True,140,2,9,973,1,False
253,140,1,9,973,1,True,140,2,9,973,2,True
254,140,1,9,973,1,True,140,1,9,974,1,True
255,140,1,9,973,1,True,140,1,9,974,2,False
256,140,1,9,973,1,True,140,2,9,974,1,False
257,140,1,9,973,1,True,140,2,9,974,2,True
258,140,1,9,973,1,True,140,1,9,975,1,True
259,140,1,9,973,1,True,140,1,9,975,2,False
260,140,1,9,973,1,True,140,2,9,975,1,False
261,140,1,9,973,1,True,140,2,9,975,2,True
262,140,1,9,973,1,True,973,1,9,140,1,True
263,140,1,9,973,1,True,973,1,9,140,2,False
264,140,1,9,973,1,True,973,2,9,140,1,False
265,140,1,9,973,1,True,973,2,9,140,2,True
266,140,1,9,973,1,True,973,1,9,973,1,True
267,140,1,9,973,1,True,973,1,9,973,2,False
268,140,1,9,973,1,True,973,2,9,973,1,False
269,140,1,9,973,1,True,973,2,9,973,2,True
270,140,1,9,973,1,True,973,1,9,974,1,True
271,140,1,9,973,1,True,973,1,9,974,2,False
272,140,1,9,973,1,True,973,2,9,974,1,False
273,140,1,9,973,1,True,973,2,9,974,2,True
274,140,1,9,973,1,True,973,1,9,975,1,True
275,140,1,9,973,1,True,973,1,9,975,2,False
276,140,1,9,973,1,True,973,2,9,975,1,False
277,140,1,9,973,1,True,973,2,9,975,2,True
278,140,1,9,973,1,True,974,1,9,140,1,True
279,140,1,9,973,1,True,974,1,9,140,2,False
280,140,1,9,973,1,True,974,2,9,140,1,False
281,140,1,9,973,1,True,974,2,9,140,2,True
282,140,1,9,973,1,True,974,1,9,973,1,True
283,140,1,9,973,1,True,974,1,9,973,2,False
284,140,1,9,973,1,True,974,2,9,973,1,False
285,140,1,9,973,1,True,974,2,9,973,2,True
286,140,1,9,973,1,True,974,1,9,974,1,True
287,140,1,9,973,1,True,974,1,9,974,2,False
288,140,1,9,973,1,True,974,2,9,974,1,False
289,140,1,9,973,1,True,974,2,9,974,2,True
290,140,1,9,973,1,True,974,1,9,975,1,True
291,140,1,9,973,1,True,974,1,9,975,2,False
292,140,1,9,973,1,True,974,2,9,975,1,False
293,140,1,9,973,1,True,974,2,9,975,2,True
294,140,1,9,973,1,True,975,1,9,140,1,True
295,140,1,9,973,1,True,975,1,9,140,2,False
296,140,1,9,973,1,True,975,2,9,140,1,False
297,140,1,9,973,1,True,975,2,9,140,2,True
298,140,1,9,973,1,True,975,1,9,973,1,True
299,140,1,9,973,1,True,975,1,9,973,2,False
300,140,1,9,973,1,True,975,2,9,973,1,False
301,140,1,9,973,1,True,975,2,9,973,2,True
302,140,1,9,973,1,True,975,1,9,974,1,True
303,140,1,9,973,1,True,975,1,9,974,2,False
304,140,1,9,973,1,True,975,2,9,974,1,False
305,140,1,9,973,1,True,975,2,9,974,2,True
306,140,1,9,973,1,True,975,1,9,975,1,True
307,140,1,9,973,1,True,975,1,9,975,2,False
308,140,1,9,973,1,True,975,2,9,975,1,False
309,140,1,9,973,1,True,975,2,9,975,2,True
310,140,1,9,973,2,False,140,1,9,973,2,False
311,140,1,9,973,2,False,140,2,9,973,1,False
312,140,1,9,973,2,False,140,2,9,973,2,True
313,140,1,9,973,2,False,140,1,9,974,1,True
314,140,1,9,973,2,False,140,1,9,974,2,False
315,140,1,9,973,2,False,140,2,9,974,1,False
316,140,1,9,973,2,False,140,2,9,974,2,True
317,140,1,9,973,2,False,140,1,9,975,1,True
318,140,1,9,973,2,False,140,1,9,975,2,False
319,140,1,9,973,2,False,140,2,9,975,1,False
320,140,1,9,973,2,False,140,2,9,975,2,True
321,140,1,9,973,2,False,973,1,9,140,1,True
322,140,1,9,973,2,False,973,1,9,140,2,False
323,140,1,9,973,2,False,973,2,9,140,1,False
324,140,1,9,973,2,False,973,2,9,140,2,True
325,140,1,9,973,2,False,973,1,9,973,1,True
326,140,1,9,973,2,False,973,1,9,973,2,False
327,140,1,9,973,2,False,973,2,9,973,1,False
328,140,1,9,973,2,False,973,2,9,973,2,True
329,140,1,9,973,2,False,973,1,9,974,1,True
330,140,1,9,973,2,False,973,1,9,974,2,False
331,140,1,9,973,2,False,973,2,9,974,1,False
332,140,1,9,973,2,False,973,2,9,974,2,True
333,140,1,9,973,2,False,973,1,9,975,1,True
334,140,1,9,973,2,False,973,1,9,975,2,False
335,140,1,9,973,2,False,973,2,9,975,1,False
336,140,1,9,973,2,False,973,2,9,975,2,True
337,140,1,9,973,2,False,974,1,9,140,1,True
338,140,1,9,973,2,False,974,1,9,140,2,False
339,140,1,9,973,2,False,974,2,9,140,1,False
340,140,1,9,973,2,False,974,2,9,140,2,True
341,140,1,9,973,2,False,974,1,9,973,1,True
342,140,1,9,973,2,False,974,1,9,973,2,False
343,140,1,9,973,2,False,974,2,9,973,1,False
344,140,1,9,973,2,False,974,2,9,973,2,True
345,140,1,9,973,2,False,974,1,9,974,1,True
346,140,1,9,973,2,False,974,1,9,974,2,False
347,140,1,9,973,2,False,974,2,9,974,1,False
348,140,1,9,973,2,False,974,2,9,974,2,True
349,140,1,9,973,2,False,974,1,9,975,1,True
350,140,1,9,973,2,False,974,1,9,975,2,False
351,140,1,9,973,2,False,974,2,9,975,1,False
352,140,1,9,973,2,False,974,2,9,975,2,True
353,140,1,9,973,2,False,975,1,9,140,1,True
354,140,1,9,973,2,False,975,1,9,140,2,False
355,140,1,9,973,2,False,975,2,9,140,1,False
356,140,1,9,973,2,False,975,2,9,140,2,True
357,140,1,9,973,2,False,975,1,9,973,1,True
358,140,1,9,973,2,False,975,1,9,973,2,False
359,140,1,9,973,2,False,975,2,9,973,1,False
360,140,1,9,973,2,False,975,2,9,973,2,True
361,140,1,9,973,2,False,975,1,9,974,1,True
362,140,1,9,973,2,False,975,1,9,974,2,False
363,140,1,9,973,2,False,975,2,9,974,1,False
364,140,1,9,973,2,False,975,2,9,974,2,True
365,140,1,9,973,2,False,975,1,9,975,1,True
366,140,1,9,973,2,False,975,1,9,975,2,False
367,140,1,9,973,2,False,975,2,9,975,1,False
368,140,1,9,973,2,False,975,2,9,975,2,True
369,140,2,9,973,1,False,140,2,9,973,1,False
370,140,2,9,973,1,False,140,2,9,973,2,True
371,140,2,9,973,1,False,140,1,9,974,1,True
372,140,2,9,973,1,False,140,1,9,974,2,False
373,140,2,9,973,1,False,140,2,9,974,1,False
374,140,2,9,973,1,False,140,2,9,974,2,True
375,140,2,9,973,1,False,140,1,9,975,1,True
376,140,2,9,973,1,False,140,1,9,975,2,False
377,140,2,9,973,1,False,140,2,9,975,1,False
378,140,2,9,973,1,False,140,2,9,975,2,True
379,140,2,9,973,1,False,973,1,9,140,1,True
380,140,2,9,973,1,False,973,1,9,140,2,False
381,140,2,9,973,1,False,973,2,9,140,1,False
382,140,2,9,973,1,False,973,2,9,140,2,True
383,140,2,9,973,1,False,973,1,9,973,1,True
384,140,2,9,973,1,False,973,1,9,973,2,False
385,140,2,9,973,1,False,973,2,9,973,1,False
386,140,2,9,973,1,False,973,2,9,973,2,True
387,140,2,9,973,1,False,973,1,9,974,1,True
388,140,2,9,973,1,False,973,1,9,974,2,False
389,140,2,9,973,1,False,973,2,9,974,1,False
390,140,2,9,973,1,False,973,2,9,974,2,True
391,140,2,9,973,1,False,973,1,9,975,1,True
392,140,2,9,973,1,False,973,1,9,975,2,False
393,140,2,9,973,1,False,973,2,9,975,1,False
394,140,2,9,973,1,False,973,2,9,975,2,True
395,140,2,9,973,1,False,974,1,9,140,1,True
396,140,2,9,973,1,False,974,1,9,140,2,False
397,140,2,9,973,1,False,974,2,9,140,1,False
398,140,2,9,973,1,False,974,2,9,140,2,True
399,140,2,9,973,1,False,974,1,9,973,1,True
400,140,2,9,973,1,False,974,1,9,973,2,False
401,140,2,9,973,1,False,974,2,9,973,1,False
402,140,2,9,973,1,False,974,2,9,973,2,True
403,140,2,9,973,1,False,974,1,9,974,1,True
404,140,2,9,973,1,False,974,1,9,974,2,False
405,140,2,9,973,1,False,974,2,9,974,1,False
406,140,2,9,973,1,False,974,2,9,974,2,True
407,140,2,9,973,1,False,974,1,9,975,1,True
408,140,2,9,973,1,False,974,1,9,975,2,False
409,140,2,9,973,1,False,974,2,9,975,1,False
410,140,2,9,973,1,False,974,2,9,975,2,True
411,140,2,9,973,1,False,975,1,9,140,1,True
412,140,2,9,973,1,False,975,1,9,140,2,False
413,140,2,9,973,1,False,975,2,9,140,1,False
414,140,2,9,973,1,False,975,2,9,140,2,True
415,140,2,9,973,1,False,975,1,9,973,1,True
416,140,2,9,973,1,False,975,1,9,973,2,False
417,140,2,9,973,1,False,975,2,9,973,1,False
418,140,2,9,973,1,False,975,2,9,973,2,True
419,140,2,9,973,1,False,975,1,9,974,1,True
420,140,2,9,973,1,False,975,1,9,974,2,False
421,140,2,9,973,1,False,975,2,9,974,1,False
422,140,2,9,973,1,False,975,2,9,974,2,True
423,140,2,9,973,1,False,975,1,9,975,1,True
424,140,2,9,973,1,False,975,1,9,975,2,False
425,140,2,9,973,1,False,975,2,9,975,1,False
426,140,2,9,973,1,False,975,2,9,975,2,True
427,140,2,9,973,2,True,140,2,9,973,2,True
428,140,2,9,973,2,True,140,1,9,974,1,True
429,140,2,9,973,2,True,140,1,9,974,2,False
430,140,2,9,973,2,True,140,2,9,974,1,False
431,140,2,9,973,2,True,140,2,9,974,2,True
432,140,2,9,973,2,True,140,1,9,975,1,True
433,140,2,9,973,2,True,140,1,9,975,2,False
434,140,2,9,973,2,True,140,2,9,975,1,False
435,140,2,9,973,2,True,140,2,9,975,2,True
436,140,2,9,973,2,True,973,1,9,140,1,True
437,140,2,9,973,2,True,973,1,9,140,2,False
438,140,2,9,973,2,True,973,2,9,140,1,False
439,140,2,9,973,2,True,973,2,9,140,2,True
440,140,2,9,973,2,True,973,1,9,973,1,True
441,140,2,9,973,2,True,973,1,9,973,2,False
442,140,2,9,973,2,True,973,2,9,973,1,False
443,140,2,9,973,2,True,973,2,9,973,2,True
444,140,2,9,973,2,True,973,1,9,974,1,True
445,140,2,9,973,2,True,973,1,9,974,2,False
446,140,2,9,973,2,True,973,2,9,974,1,False
447,140,2,9,973,2,True,973,2,9,974,2,True
448,140,2,9,973,2,True,973,1,9,975,1,True
449,140,2,9,973,2,True,973,1,9,975,2,False
450,140,2,9,973,2,True,973,2,9,975,1,False
451,140,2,9,973,2,True,973,2,9,975,2,True
452,140,2,9,973,2,True,974,1,9,140,1,True
453,140,2,9,973,2,True,974,1,9,140,2,False
454,140,2,9,973,2,True,974,2,9,140,1,False
455,140,2,9,973,2,True,974,2,9,140,2,True
456,140,2,9,973,2,True,974,1,9,973,1,True
457,140,2,9,973,2,True,974,1,9,973,2,False
458,140,2,9,973,2,True,974,2,9,973,1,False
459,140,2,9,973,2,True,974,2,9,973,2,True
460,140,2,9,973,2,True,974,1,9,974,1,True
461,140,2,9,973,2,True,974,1,9,974,2,False
462,140,2,9,973,2,True,974,2,9,974,1,False
463,140,2,9,973,2,True,974,2,9,974,2,True
464,140,2,9,973,2,True,974,1,9,975,1,True
465,140,2,9,973,2,True,974,1,9,975,2,False
466,140,2,9,973,2,True,974,2,9,975,1,False
467,140,2,9,973,2,True,974,2,9,975,2,True
468,140,2,9,973,2,True,975,1,9,140,1,True
469,140,2,9,973,2,True,975,1,9,140,2,False
470,140,2,9,973,2,True,975,2,9,140,1,False
471,140,2,9,973,2,True,975,2,9,140,2,True
472,140,2,9,973,2,True,975,1,9,973,1,True
473,140,2,9,973,2,True,975,1,9,973,2,False
474,140,2,9,973,2,True,975,2,9,973,1,False
475,140,2,9,973,2,True,975,2,9,973,2,True
476,140,2,9,973,2,True,975,1,9,974,1,True
477,140,2,9,973,2,True,975,1,9,974,2,False
478,140,2,9,973,2,True,975,2,9,974,1,False
479,140,2,9,973,2,True,975,2,9,974,2,True
480,140,2,9,973,2,True,975,1,9,975,1,True
481,140,2,9,973,2,True,975,1,9,975,2,False
482,140,2,9,973,2,True,975,2,9,975,1,False
483,140,2,9,973,2,True,975,2,9,975,2,True
484,140,1,9,974,1,True,140,1,9,974,1,True
485,140,1,9,974,1,True,140,1,9,974,2,False
486,140,1,9,974,1,True,140,2,9,974,1,False
487,140,1,9,974,1,True,140,2,9,974,2,True
488,140,1,9,974,1,True,140,1,9,975,1,True
489,140,1,9,974,1,True,140,1,9,975,2,False
490,140,1,9,974,1,True,140,2,9,975,1,False
491,140,1,9,974,1,True,140,2,9,975,2,True
492,140,1,9,974,1,True,973,1,9,140,1,True
493,140,1,9,974,1,True,973,1,9,140,2,False
494,140,1,9,974,1,True,973,2,9,140,1,False
495,140,1,9,974,1,True,973,2,9,140,2,True
496,140,1,9,974,1,True,973,1,9,973,1,True
497,140,1,9,974,1,True,973,1,9,973,2,False
498,140,1,9,974,1,True,973,2,9,973,1,False
499,140,1,9,974,1,True,973,2,9,973,2,True
500,140,1,9,974,1,True,973,1,9,974,1,True
501,140,1,9,974,1,True,973,1,9,974,2,False
502,140,1,9,974,1,True,973,2,9,974,1,False
503,140,1,9,974,1,True,973,2,9,974,2,True
504,140,1,9,974,1,True,973,1,9,975,1,True
505,140,1,9,974,1,True,973,1,9,975,2,False
506,140,1,9,974,1,True,973,2,9,975,1,False
507,140,1,9,974,1,True,973,2,9,975,2,True
508,140,1,9,974,1,True,974,1,9,140,1,True
509,140,1,9,974,1,True,974,1,9,140,2,False
510,140,1,9,974,1,True,974,2,9,140,1,False
511,140,1,9,974,1,True,974,2,9,140,2,True
512,140,1,9,974,1,True,974,1,9,973,1,True
513,140,1,9,974,1,True,974,1,9,973,2,False
514,140,1,9,974,1,True,974,2,9,973,1,False
515,140,1,9,974,1,True,974,2,9,973,2,True
516,140,1,9,974,1,True,974,1,9,974,1,True
517,140,1,9,974,1,True,974,1,9,974,2,False
518,140,1,9,974,1,True,974,2,9,974,1,False
519,140,1,9,974,1,True,974,2,9,974,2,True
520,140,1,9,974,1,True,974,1,9,975,1,True
521,140,1,9,974,1,True,974,1,9,975,2,False
522,140,1,9,974,1,True,974,2,9,975,1,False
523,140,1,9,974,1,True,974,2,9,975,2,True
524,140,1,9,974,1,True,975,1,9,140,1,True
525,140,1,9,974,1,True,975,1,9,140,2,False
526,140,1,9,974,1,True,975,2,9,140,1,False
527,140,1,9,974,1,True,975,2,9,140,2,True
528,140,1,9,974,1,True,975,1,9,973,1,True
529,140,1,9,974,1,True,975,1,9,973,2,False
530,140,1,9,974,1,True,975,2,9,973,1,False
