,frame_obj_1,frame_loc_1,frame_action_1,frame_obj_2,frame_loc_2,frame_action_2,frame_obj_3,frame_loc_3,frame_action_3,frame_obj_4,frame_loc_4,frame_action_4
531,140,1,9,975,2,9,973,2,True,974,1,True
532,140,1,9,975,1,9,974,1,True,974,1,True
533,140,1,9,975,1,9,974,2,False,974,1,True
534,140,1,9,975,2,9,974,1,False,974,1,True
535,140,1,9,975,2,9,974,2,True,974,1,True
536,140,1,9,975,1,9,975,1,True,974,1,True
537,140,1,9,975,1,9,975,2,False,974,1,True
538,140,1,9,975,2,9,975,1,False,974,1,True
539,140,1,9,975,2,9,975,2,True,974,1,True
540,140,1,9,140,1,9,974,2,False,974,2,False
541,140,1,9,140,2,9,974,1,False,974,2,False
542,140,1,9,140,2,9,974,2,True,974,2,False
543,140,1,9,140,1,9,975,1,True,974,2,False
544,140,1,9,140,1,9,975,2,False,974,2,False
545,140,1,9,140,2,9,975,1,False,974,2,False
546,140,1,9,140,2,9,975,2,True,974,2,False
547,140,1,9,973,1,9,140,1,True,974,2,False
548,140,1,9,973,1,9,140,2,False,974,2,False
549,140,1,9,973,2,9,140,1,False,974,2,False
550,140,1,9,973,2,9,140,2,True,974,2,False
551,140,1,9,973,1,9,973,1,True,974,2,False
552,140,1,9,973,1,9,973,2,False,974,2,False
553,140,1,9,973,2,9,973,1,False,974,2,False
554,140,1,9,973,2,9,973,2,True,974,2,False
555,140,1,9,973,1,9,974,1,True,974,2,False
556,140,1,9,973,1,9,974,2,False,974,2,False
557,140,1,9,973,2,9,974,1,False,974,2,False
558,140,1,9,973,2,9,974,2,True,974,2,False
559,140,1,9,973,1,9,975,1,True,974,2,False
560,140,1,9,973,1,9,975,2,False,974,2,False
561,140,1,9,973,2,9,975,1,False,974,2,False
562,140,1,9,973,2,9,975,2,True,974,2,False
563,140,1,9,974,1,9,140,1,True,974,2,False
564,140,1,9,974,1,9,140,2,False,974,2,False
565,140,1,9,974,2,9,140,1,False,974,2,False
566,140,1,9,974,2,9,140,2,True,974,2,False
567,140,1,9,974,1,9,973,1,True,974,2,False
568,140,1,9,974,1,9,973,2,False,974,2,False
569,140,1,9,974,2,9,973,1,False,974,2,False
570,140,1,9,974,2,9,973,2,True,974,2,False
571,140,1,9,974,1,9,974,1,True,974,2,False
572,140,1,9,974,1,9,974,2,False,974,2,False
573,140,1,9,974,2,9,974,1,False,974,2,False
574,140,1,9,974,2,9,974,2,True,974,2,False
575,140,1,9,974,1,9,975,1,True,974,2,False
576,140,1,9,974,1,9,975,2,False,974,2,False
577,140,1,9,974,2,9,975,1,False,974,2,False
578,140,1,9,974,2,9,975,2,True,974,2,False
579,140,1,9,975,1,9,140,1,True,974,2,False
580,140,1,9,975,1,9,140,2,False,974,2,False
581,140,1,9,975,2,9,140,1,False,974,2,False
582,140,1,9,975,2,9,140,2,True,974,2,False
583,140,1,9,975,1,9,973,1,True,974,2,False
584,140,1,9,975,1,9,973,2,False,974,2,False
585,140,1,9,975,2,9,973,1,False,974,2,False
586,140,1,9,975,2,9,973,2,True,974,2,False
587,140,1,9,975,1,9,974,1,True,974,2,False
588,140,1,9,975,1,9,974,2,False,974,2,False
589,140,1,9,975,2,9,974,1,False,974,2,False
590,140,1,9,975,2,9,974,2,True,974,2,False
591,140,1,9,975,1,9,975,1,True,974,2,False
592,140,1,9,975,1,9,975,2,False,974,2,False
593,140,1,9,975,2,9,975,1,False,974,2,False
594,140,1,9,975,2,9,975,2,True,974,2,False
595,140,2,9,140,2,9,974,1,False,974,1,False
596,140,2,9,140,2,9,974,2,True,974,1,False
597,140,2,9,140,1,9,975,1,True,974,1,False
598,140,2,9,140,1,9,975,2,False,974,1,False
599,140,2,9,140,2,9,975,1,False,974,1,False
600,140,2,9,140,2,9,975,2,True,974,1,False
601,140,2,9,973,1,9,140,1,True,974,1,False
602,140,2,9,973,1,9,140,2,False,974,1,False
603,140,2,9,973,2,9,140,1,False,974,1,False
604,140,2,9,973,2,9,140,2,True,974,1,False
605,140,2,9,973,1,9,973,1,True,974,1,False
606,140,2,9,973,1,9,973,2,False,974,1,False
607,140,2,9,973,2,9,973,1,False,974,1,False
608,140,2,9,973,2,9,973,2,True,974,1,False
609,140,2,9,973,1,9,974,1,True,974,1,False
610,140,2,9,973,1,9,974,2,False,974,1,False
611,140,2,9,973,2,9,974,1,False,974,1,False
612,140,2,9,973,2,9,974,2,True,974,1,False
613,140,2,9,973,1,9,975,1,True,974,1,False
614,140,2,9,973,1,9,975,2,False,974,1,False
615,140,2,9,973,2,9,975,1,False,974,1,False
616,140,2,9,973,2,9,975,2,True,974,1,False
617,140,2,9,974,1,9,140,1,True,974,1,False
618,140,2,9,974,1,9,140,2,False,974,1,False
619,140,2,9,974,2,9,140,1,False,974,1,False
620,140,2,9,974,2,9,140,2,True,974,1,False
621,140,2,9,974,1,9,973,1,True,974,1,False
622,140,2,9,974,1,9,973,2,False,974,1,False
623,140,2,9,974,2,9,973,1,False,974,1,False
624,140,2,9,974,2,9,973,2,True,974,1,False
625,140,2,9,974,1,9,974,1,True,974,1,False
626,140,2,9,974,1,9,974,2,False,974,1,False
627,140,2,9,974,2,9,974,1,False,974,1,False
628,140,2,9,974,2,9,974,2,True,974,1,False
629,140,2,9,974,1,9,975,1,True,974,1,False
630,140,2,9,974,1,9,975,2,False,974,1,False
631,140,2,9,974,2,9,975,1,False,974,1,False
632,140,2,9,974,2,9,975,2,True,974,1,False
633,140,2,9,975,1,9,140,1,True,974,1,False
634,140,2,9,975,1,9,140,2,False,974,1,False
635,140,2,9,975,2,9,140,1,False,974,1,False
636,140,2,9,975,2,9,140,2,True,974,1,False
637,140,2,9,975,1,9,973,1,True,974,1,False
638,140,2,9,975,1,9,973,2,False,974,1,False
639,140,2,9,975,2,9,973,1,False,974,1,False
640,140,2,9,975,2,9,973,2,True,974,1,False
641,140,2,9,975,1,9,974,1,True,974,1,False
642,140,2,9,975,1,9,974,2,False,974,1,False
643,140,2,9,975,2,9,974,1,False,974,1,False
644,140,2,9,975,2,9,974,2,True,974,1,False
645,140,2,9,975,1,9,975,1,True,974,1,False
646,140,2,9,975,1,9,975,2,False,974,1,False
647,140,2,9,975,2,9,975,1,False,974,1,False
648,140,2,9,975,2,9,975,2,True,974,1,False
649,140,2,9,140,2,9,974,2,True,974,2,True
650,140,2,9,140,1,9,975,1,True,974,2,True
651,140,2,9,140,1,9,975,2,False,974,2,True
652,140,2,9,140,2,9,975,1,False,974,2,True
653,140,2,9,140,2,9,975,2,True,974,2,True
654,140,2,9,973,1,9,140,1,True,974,2,True
655,140,2,9,973,1,9,140,2,False,974,2,True
656,140,2,9,973,2,9,140,1,False,974,2,True
657,140,2,9,973,2,9,140,2,True,974,2,True
658,140,2,9,973,1,9,973,1,True,974,2,True
659,140,2,9,973,1,9,973,2,False,974,2,True
660,140,2,9,973,2,9,973,1,False,974,2,True
661,140,2,9,973,2,9,973,2,True,974,2,True
662,140,2,9,973,1,9,974,1,True,974,2,True
663,140,2,9,973,1,9,974,2,False,974,2,True
664,140,2,9,973,2,9,974,1,False,974,2,True
665,140,2,9,973,2,9,974,2,True,974,2,True
666,140,2,9,973,1,9,975,1,True,974,2,True
667,140,2,9,973,1,9,975,2,False,974,2,True
668,140,2,9,973,2,9,975,1,False,974,2,True
669,140,2,9,973,2,9,975,2,True,974,2,True
670,140,2,9,974,1,9,140,1,True,974,2,True
671,140,2,9,974,1,9,140,2,False,974,2,True
672,140,2,9,974,2,9,140,1,False,974,2,True
673,140,2,9,974,2,9,140,2,True,974,2,True
674,140,2,9,974,1,9,973,1,True,974,2,True
675,140,2,9,974,1,9,973,2,False,974,2,True
676,140,2,9,974,2,9,973,1,False,974,2,True
677,140,2,9,974,2,9,973,2,True,974,2,True
678,140,2,9,974,1,9,974,1,True,974,2,True
679,140,2,9,974,1,9,974,2,False,974,2,True
680,140,2,9,974,2,9,974,1,False,974,2,True
681,140,2,9,974,2,9,974,2,True,974,2,True
682,140,2,9,974,1,9,975,1,True,974,2,True
683,140,2,9,974,1,9,975,2,False,974,2,True
684,140,2,9,974,2,9,975,1,False,974,2,True
685,140,2,9,974,2,9,975,2,True,974,2,True
686,140,2,9,975,1,9,140,1,True,974,2,True
687,140,2,9,975,1,9,140,2,False,974,2,True
688,140,2,9,975,2,9,140,1,False,974,2,True
689,140,2,9,975,2,9,140,2,True,974,2,True
690,140,2,9,975,1,9,973,1,True,974,2,True
691,140,2,9,975,1,9,973,2,False,974,2,True
692,140,2,9,975,2,9,973,1,False,974,2,True
693,140,2,9,975,2,9,973,2,True,974,2,True
694,140,2,9,975,1,9,974,1,True,974,2,True
695,140,2,9,975,1,9,974,2,False,974,2,True
696,140,2,9,975,2,9,974,1,False,974,2,True
697,140,2,9,975,2,9,974,2,True,974,2,True
698,140,2,9,975,1,9,975,1,True,974,2,True
699,140,2,9,975,1,9,975,2,False,974,2,True
700,140,2,9,975,2,9,975,1,False,974,2,True
701,140,2,9,975,2,9,975,2,True,974,2,True
702,140,1,9,140,1,9,975,1,True,975,1,True
703,140,1,9,140,1,9,975,2,False,975,1,True
704,140,1,9,140,2,9,975,1,False,975,1,True
705,140,1,9,140,2,9,975,2,True,975,1,True
706,140,1,9,973,1,9,140,1,True,975,1,True
707,140,1,9,973,1,9,140,2,False,975,1,True
708,140,1,9,973,2,9,140,1,False,975,1,True
709,140,1,9,973,2,9,140,2,True,975,1,True
710,140,1,9,973,1,9,973,1,True,975,1,True
711,140,1,9,973,1,9,973,2,False,975,1,True
712,140,1,9,973,2,9,973,1,False,975,1,True
713,140,1,9,973,2,9,973,2,True,975,1,True
714,140,1,9,973,1,9,974,1,True,975,1,True
715,140,1,9,973,1,9,974,2,False,975,1,True
716,140,1,9,973,2,9,974,1,False,975,1,True
717,140,1,9,973,2,9,974,2,True,975,1,True
718,140,1,9,973,1,9,975,1,True,975,1,True
719,140,1,9,973,1,9,975,2,False,975,1,True
720,140,1,9,973,2,9,975,1,False,975,1,True
721,140,1,9,973,2,9,975,2,True,975,1,True
722,140,1,9,974,1,9,140,1,True,975,1,True
723,140,1,9,974,1,9,140,2,False,975,1,True
724,140,1,9,974,2,9,140,1,False,975,1,True
725,140,1,9,974,2,9,140,2,True,975,1,True
726,140,1,9,974,1,9,973,1,True,975,1,True
727,140,1,9,974,1,9,973,2,False,975,1,True
728,140,1,9,974,2,9,973,1,False,975,1,True
729,140,1,9,974,2,9,973,2,True,975,1,True
730,140,1,9,974,1,9,974,1,True,975,1,True
731,140,1,9,974,1,9,974,2,False,975,1,True
732,140,1,9,974,2,9,974,1,False,975,1,True
733,140,1,9,974,2,9,974,2,True,975,1,True
734,140,1,9,974,1,9,975,1,True,975,1,True
735,140,1,9,974,1,9,975,2,False,975,1,True
736,140,1,9,974,2,9,975,1,False,975,1,True
737,140,1,9,974,2,9,975,2,True,975,1,True
738,140,1,9,975,1,9,140,1,True,975,1,True
739,140,1,9,975,1,9,140,2,False,975,1,True
740,140,1,9,975,2,9,140,1,False,975,1,True
741,140,1,9,975,2,9,140,2,True,975,1,True
742,140,1,9,975,1,9,973,1,True,975,1,True
743,140,1,9,975,1,9,973,2,False,975,1,True
744,140,1,9,975,2,9,973,1,False,975,1,True
745,140,1,9,975,2,9,973,2,True,975,1,True
746,140,1,9,975,1,9,974,1,True,975,1,True
747,140,1,9,975,1,9,974,2,False,975,1,True
748,140,1,9,975,2,9,974,1,False,975,1,True
749,140,1,9,975,2,9,974,2,True,975,1,True
750,140,1,9,975,1,9,975,1,True,975,1,True
751,140,1,9,975,1,9,975,2,False,975,1,True
752,140,1,9,975,2,9,975,1,False,975,1,True
753,140,1,9,975,2,9,975,2,True,975,1,True
754,140,1,9,140,1,9,975,2,False,975,2,False
755,140,1,9,140,2,9,975,1,False,975,2,False
756,140,1,9,140,2,9,975,2,True,975,2,False
757,140,1,9,973,1,9,140,1,True,975,2,False
758,140,1,9,973,1,9,140,2,False,975,2,False
759,140,1,9,973,2,9,140,1,False,975,2,False
760,140,1,9,973,2,9,140,2,True,975,2,False
761,140,1,9,973,1,9,973,1,True,975,2,False
762,140,1,9,973,1,9,973,2,False,975,2,False
763,140,1,9,973,2,9,973,1,False,975,2,False
764,140,1,9,973,2,9,973,2,True,975,2,False
765,140,1,9,973,1,9,974,1,True,975,2,False
766,140,1,9,973,1,9,974,2,False,975,2,False
767,140,1,9,973,2,9,974,1,False,975,2,False
768,140,1,9,973,2,9,974,2,True,975,2,False
769,140,1,9,973,1,9,975,1,True,975,2,False
770,140,1,9,973,1,9,975,2,False,975,2,False
771,140,1,9,973,2,9,975,1,False,975,2,False
772,140,1,9,973,2,9,975,2,True,975,2,False
773,140,1,9,974,1,9,140,1,True,975,2,False
774,140,1,9,974,1,9,140,2,False,975,2,False
775,140,1,9,974,2,9,140,1,False,975,2,False
776,140,1,9,974,2,9,140,2,True,975,2,False
777,140,1,9,974,1,9,973,1,True,975,2,False
778,140,1,9,974,1,9,973,2,False,975,2,False
779,140,1,9,974,2,9,973,1,False,975,2,False
780,140,1,9,974,2,9,973,2,True,975,2,False
781,140,1,9,974,1,9,974,1,True,975,2,False
782,140,1,9,974,1,9,974,2,False,975,2,False
783,140,1,9,974,2,9,974,1,False,975,2,False
784,140,1,9,974,2,9,974,2,True,975,2,False
785,140,1,9,974,1,9,975,1,True,975,2,False
786,140,1,9,974,1,9,975,2,False,975,2,False
787,140,1,9,974,2,9,975,1,False,975,2,False
788,140,1,9,974,2,9,975,2,True,975,2,False
789,140,1,9,975,1,9,140,1,True,975,2,False
790,140,1,9,975,1,9,140,2,False,975,2,False
791,140,1,9,975,2,9,140,1,False,975,2,False
792,140,1,9,975,2,9,140,2,True,975,2,False
793,140,1,9,975,1,9,973,1,True,975,2,False
794,140,1,9,975,1,9,973,2,False,975,2,False
795,140,1,9,975,2,9,973,1,False,975,2,False
796,140,1,9,975,2,9,973,2,True,975,2,False
797,140,1,9,975,1,9,974,1,True,975,2,False
798,140,1,9,975,1,9,974,2,False,975,2,False
799,140,1,9,975,2,9,974,1,False,975,2,False
800,140,1,9,975,2,9,974,2,True,975,2,False
801,140,1,9,975,1,9,975,1,True,975,2,False
802,140,1,9,975,1,9,975,2,False,975,2,False
803,140,1,9,975,2,9,975,1,False,975,2,False
804,140,1,9,975,2,9,975,2,True,975,2,False
805,140,2,9,140,2,9,975,1,False,975,1,False
806,140,2,9,140,2,9,975,2,True,975,1,False
807,140,2,9,973,1,9,140,1,True,975,1,False
808,140,2,9,973,1,9,140,2,False,975,1,False
809,140,2,9,973,2,9,140,1,False,975,1,False
810,140,2,9,973,2,9,140,2,True,975,1,False
811,140,2,9,973,1,9,973,1,True,975,1,False
812,140,2,9,973,1,9,973,2,False,975,1,False
813,140,2,9,973,2,9,973,1,False,975,1,False
814,140,2,9,973,2,9,973,2,True,975,1,False
815,140,2,9,973,1,9,974,1,True,975,1,False
816,140,2,9,973,1,9,974,2,False,975,1,False
817,140,2,9,973,2,9,974,1,False,975,1,False
818,140,2,9,973,2,9,974,2,True,975,1,False
819,140,2,9,973,1,9,975,1,True,975,1,False
820,140,2,9,973,1,9,975,2,False,975,1,False
821,140,2,9,973,2,9,975,1,False,975,1,False
822,140,2,9,973,2,9,975,2,True,975,1,False
823,140,2,9,974,1,9,140,1,True,975,1,False
824,140,2,9,974,1,9,140,2,False,975,1,False
825,140,2,9,974,2,9,140,1,False,975,1,False
826,140,2,9,974,2,9,140,2,True,975,1,False
827,140,2,9,974,1,9,973,1,True,975,1,False
828,140,2,9,974,1,9,973,2,False,975,1,False
829,140,2,9,974,2,9,973,1,False,975,1,False
830,140,2,9,974,2,9,973,2,True,975,1,False
831,140,2,9,974,1,9,974,1,True,975,1,False
832,140,2,9,974,1,9,974,2,False,975,1,False
833,140,2,9,974,2,9,974,1,False,975,1,False
834,140,2,9,974,2,9,974,2,True,975,1,False
835,140,2,9,974,1,9,975,1,True,975,1,False
836,140,2,9,974,1,9,975,2,False,975,1,False
837,140,2,9,974,2,9,975,1,False,975,1,False
838,140,2,9,974,2,9,975,2,True,975,1,False
839,140,2,9,975,1,9,140,1,True,975,1,False
840,140,2,9,975,1,9,140,2,False,975,1,False
841,140,2,9,975,2,9,140,1,False,975,1,False
842,140,2,9,975,2,9,140,2,True,975,1,False
843,140,2,9,975,1,9,973,1,True,975,1,False
844,140,2,9,975,1,9,973,2,False,975,1,False
845,140,2,9,975,2,9,973,1,False,975,1,False
846,140,2,9,975,2,9,973,2,True,975,1,False
847,140,2,9,975,1,9,974,1,True,975,1,False
848,140,2,9,975,1,9,974,2,False,975,1,False
849,140,2,9,975,2,9,974,1,False,975,1,False
850,140,2,9,975,2,9,974,2,True,975,1,False
851,140,2,9,975,1,9,975,1,True,975,1,False
852,140,2,9,975,1,9,975,2,False,975,1,False
853,140,2,9,975,2,9,975,1,False,975,1,False
854,140,2,9,975,2,9,975,2,True,975,1,False
855,140,2,9,140,2,9,975,2,True,975,2,True
856,140,2,9,973,1,9,140,1,True,975,2,True
857,140,2,9,973,1,9,140,2,False,975,2,True
858,140,2,9,973,2,9,140,1,False,975,2,True
859,140,2,9,973,2,9,140,2,True,975,2,True
860,140,2,9,973,1,9,973,1,True,975,2,True
861,140,2,9,973,1,9,973,2,False,975,2,True
862,140,2,9,973,2,9,973,1,False,975,2,True
863,140,2,9,973,2,9,973,2,True,975,2,True
864,140,2,9,973,1,9,974,1,True,975,2,True
865,140,2,9,973,1,9,974,2,False,975,2,True
866,140,2,9,973,2,9,974,1,False,975,2,True
867,140,2,9,973,2,9,974,2,True,975,2,True
868,140,2,9,973,1,9,975,1,True,975,2,True
869,140,2,9,973,1,9,975,2,False,975,2,True
870,140,2,9,973,2,9,975,1,False,975,2,True
871,140,2,9,973,2,9,975,2,True,975,2,True
872,140,2,9,974,1,9,140,1,True,975,2,True
873,140,2,9,974,1,9,140,2,False,975,2,True
874,140,2,9,974,2,9,140,1,False,975,2,True
875,140,2,9,974,2,9,140,2,True,975,2,True
876,140,2,9,974,1,9,973,1,True,975,2,True
877,140,2,9,974,1,9,973,2,False,975,2,True
878,140,2,9,974,2,9,973,1,False,975,2,True
879,140,2,9,974,2,9,973,2,True,975,2,True
880,140,2,9,974,1,9,974,1,True,975,2,True
881,140,2,9,974,1,9,974,2,False,975,2,True
882,140,2,9,974,2,9,974,1,False,975,2,True
883,140,2,9,974,2,9,974,2,True,975,2,True
884,140,2,9,974,1,9,975,1,True,975,2,True
885,140,2,9,974,1,9,975,2,False,975,2,True
886,140,2,9,974,2,9,975,1,False,975,2,True
887,140,2,9,974,2,9,975,2,True,975,2,True
888,140,2,9,975,1,9,140,1,True,975,2,True
889,140,2,9,975,1,9,140,2,False,975,2,True
890,140,2,9,975,2,9,140,1,False,975,2,True
891,140,2,9,975,2,9,140,2,True,975,2,True
892,140,2,9,975,1,9,973,1,True,975,2,True
893,140,2,9,975,1,9,973,2,False,975,2,True
894,140,2,9,975,2,9,973,1,False,975,2,True
895,140,2,9,975,2,9,973,2,True,975,2,True
896,140,2,9,975,1,9,974,1,True,975,2,True
897,140,2,9,975,1,9,974,2,False,975,2,True
898,140,2,9,975,2,9,974,1,False,975,2,True
899,140,2,9,975,2,9,974,2,True,975,2,True
900,140,2,9,975,1,9,975,1,True,975,2,True
901,140,2,9,975,1,9,975,2,False,975,2,True
902,140,2,9,975,2,9,975,1,False,975,2,True
903,140,2,9,975,2,9,975,2,True,975,2,True
904,973,1,9,973,1,9,140,1,True,140,1,True
905,973,1,9,973,1,9,140,2,False,140,1,True
906,973,1,9,973,2,9,140,1,False,140,1,True
907,973,1,9,973,2,9,140,2,True,140,1,True
908,973,1,9,973,1,9,973,1,True,140,1,True
909,973,1,9,973,1,9,973,2,False,140,1,True
910,973,1,9,973,2,9,973,1,False,140,1,True
911,973,1,9,973,2,9,973,2,True,140,1,True
912,973,1,9,973,1,9,974,1,True,140,1,True
913,973,1,9,973,1,9,974,2,False,140,1,True
914,973,1,9,973,2,9,974,1,False,140,1,True
915,973,1,9,973,2,9,974,2,True,140,1,True
916,973,1,9,973,1,9,975,1,True,140,1,True
917,973,1,9,973,1,9,975,2,False,140,1,True
918,973,1,9,973,2,9,975,1,False,140,1,True
919,973,1,9,973,2,9,975,2,True,140,1,True
920,973,1,9,974,1,9,140,1,True,140,1,True
921,973,1,9,974,1,9,140,2,False,140,1,True
922,973,1,9,974,2,9,140,1,False,140,1,True
923,973,1,9,974,2,9,140,2,True,140,1,True
924,973,1,9,974,1,9,973,1,True,140,1,True
925,973,1,9,974,1,9,973,2,False,140,1,True
926,973,1,9,974,2,9,973,1,False,140,1,True
927,973,1,9,974,2,9,973,2,True,140,1,True
928,973,1,9,974,1,9,974,1,True,140,1,True
929,973,1,9,974,1,9,974,2,False,140,1,True
930,973,1,9,974,2,9,974,1,False,140,1,True
931,973,1,9,974,2,9,974,2,True,140,1,True
932,973,1,9,974,1,9,975,1,True,140,1,True
933,973,1,9,974,1,9,975,2,False,140,1,True
934,973,1,9,974,2,9,975,1,False,140,1,True
935,973,1,9,974,2,9,975,2,True,140,1,True
936,973,1,9,975,1,9,140,1,True,140,1,True
937,973,1,9,975,1,9,140,2,False,140,1,True
938,973,1,9,975,2,9,140,1,False,140,1,True
939,973,1,9,975,2,9,140,2,True,140,1,True
940,973,1,9,975,1,9,973,1,True,140,1,True
941,973,1,9,975,1,9,973,2,False,140,1,True
942,973,1,9,975,2,9,973,1,False,140,1,True
943,973,1,9,975,2,9,973,2,True,140,1,True
944,973,1,9,975,1,9,974,1,True,140,1,True
945,973,1,9,975,1,9,974,2,False,140,1,True
946,973,1,9,975,2,9,974,1,False,140,1,True
947,973,1,9,975,2,9,974,2,True,140,1,True
948,973,1,9,975,1,9,975,1,True,140,1,True
949,973,1,9,975,1,9,975,2,False,140,1,True
950,973,1,9,975,2,9,975,1,False,140,1,True
951,973,1,9,975,2,9,975,2,True,140,1,True
952,973,1,9,973,1,9,140,2,False,140,2,False
953,973,1,9,973,2,9,140,1,False,140,2,False
954,973,1,9,973,2,9,140,2,True,140,2,False
955,973,1,9,973,1,9,973,1,True,140,2,False
956,973,1,9,973,1,9,973,2,False,140,2,False
957,973,1,9,973,2,9,973,1,False,140,2,False
958,973,1,9,973,2,9,973,2,True,140,2,False
959,973,1,9,973,1,9,974,1,True,140,2,False
960,973,1,9,973,1,9,974,2,False,140,2,False
961,973,1,9,973,2,9,974,1,False,140,2,False
962,973,1,9,973,2,9,974,2,True,140,2,False
963,973,1,9,973,1,9,975,1,True,140,2,False
964,973,1,9,973,1,9,975,2,False,140,2,False
965,973,1,9,973,2,9,975,1,False,140,2,False
966,973,1,9,973,2,9,975,2,True,140,2,False
967,973,1,9,974,1,9,140,1,True,140,2,False
968,973,1,9,974,1,9,140,2,False,140,2,False
969,973,1,9,974,2,9,140,1,False,140,2,False
970,973,1,9,974,2,9,140,2,True,140,2,False
971,973,1,9,974,1,9,973,1,True,140,2,False
972,973,1,9,974,1,9,973,2,False,140,2,False
973,973,1,9,974,2,9,973,1,False,140,2,False
974,973,1,9,974,2,9,973,2,True,140,2,False
975,973,1,9,974,1,9,974,1,True,140,2,False
976,973,1,9,974,1,9,974,2,False,140,2,False
977,973,1,9,974,2,9,974,1,False,140,2,False
978,973,1,9,974,2,9,974,2,True,140,2,False
979,973,1,9,974,1,9,975,1,True,140,2,False
980,973,1,9,974,1,9,975,2,False,140,2,False
981,973,1,9,974,2,9,975,1,False,140,2,False
982,973,1,9,974,2,9,975,2,True,140,2,False
983,973,1,9,975,1,9,140,1,True,140,2,False
984,973,1,9,975,1,9,140,2,False,140,2,False
985,973,1,9,975,2,9,140,1,False,140,2,False
986,973,1,9,975,2,9,140,2,True,140,2,False
987,973,1,9,975,1,9,973,1,True,140,2,False
988,973,1,9,975,1,9,973,2,False,140,2,False
989,973,1,9,975,2,9,973,1,False,140,2,False
990,973,1,9,975,2,9,973,2,True,140,2,False
991,973,1,9,975,1,9,974,1,True,140,2,False
992,973,1,9,975,1,9,974,2,False,140,2,False
993,973,1,9,975,2,9,974,1,False,140,2,False
994,973,1,9,975,2,9,974,2,True,140,2,False
995,973,1,9,975,1,9,975,1,True,140,2,False
996,973,1,9,975,1,9,975,2,False,140,2,False
997,973,1,9,975,2,9,975,1,False,140,2,False
998,973,1,9,975,2,9,975,2,True,140,2,False
999,973,2,9,973,2,9,140,1,False,140,1,False
1000,973,2,9,973,2,9,140,2,True,140,1,False
1001,973,2,9,973,1,9,973,1,True,140,1,False
1002,973,2,9,973,1,9,973,2,False,140,1,False
1003,973,2,9,973,2,9,973,1,False,140,1,False
1004,973,2,9,973,2,9,973,2,True,140,1,False
1005,973,2,9,973,1,9,974,1,True,140,1,False
1006,973,2,9,973,1,9,974,2,False,140,1,False
1007,973,2,9,973,2,9,974,1,False,140,1,False
1008,973,2,9,973,2,9,974,2,True,140,1,False
1009,973,2,9,973,1,9,975,1,True,140,1,False
1010,973,2,9,973,1,9,975,2,False,140,1,False
1011,973,2,9,973,2,9,975,1,False,140,1,False
1012,973,2,9,973,2,9,975,2,True,140,1,False
1013,973,2,9,974,1,9,140,1,True,140,1,False
1014,973,2,9,974,1,9,140,2,False,140,1,False
1015,973,2,9,974,2,9,140,1,False,140,1,False
1016,973,2,9,974,2,9,140,2,True,140,1,False
1017,973,2,9,974,1,9,973,1,True,140,1,False
1018,973,2,9,974,1,9,973,2,False,140,1,False
1019,973,2,9,974,2,9,973,1,False,140,1,False
1020,973,2,9,974,2,9,973,2,True,140,1,False
1021,973,2,9,974,1,9,974,1,True,140,1,False
1022,973,2,9,974,1,9,974,2,False,140,1,False
1023,973,2,9,974,2,9,974,1,False,140,1,False
1024,973,2,9,974,2,9,974,2,True,140,1,False
1025,973,2,9,974,1,9,975,1,True,140,1,False
1026,973,2,9,974,1,9,975,2,False,140,1,False
1027,973,2,9,974,2,9,975,1,False,140,1,False
1028,973,2,9,974,2,9,975,2,True,140,1,False
1029,973,2,9,975,1,9,140,1,True,140,1,False
1030,973,2,9,975,1,9,140,2,False,140,1,False
1031,973,2,9,975,2,9,140,1,False,140,1,False
1032,973,2,9,975,2,9,140,2,True,140,1,False
1033,973,2,9,975,1,9,973,1,True,140,1,False
1034,973,2,9,975,1,9,973,2,False,140,1,False
1035,973,2,9,975,2,9,973,1,False,140,1,False
1036,973,2,9,975,2,9,973,2,True,140,1,False
1037,973,2,9,975,1,9,974,1,True,140,1,False
1038,973,2,9,975,1,9,974,2,False,140,1,False
1039,973,2,9,975,2,9,974,1,False,140,1,False
1040,973,2,9,975,2,9,974,2,True,140,1,False
1041,973,2,9,975,1,9,975,1,True,140,1,False
1042,973,2,9,975,1,9,975,2,False,140,1,False
1043,973,2,9,975,2,9,975,1,False,140,1,False
1044,973,2,9,975,2,9,975,2,True,140,1,False
1045,973,2,9,973,2,9,140,2,True,140,2,True
1046,973,2,9,973,1,9,973,1,True,140,2,True
1047,973,2,9,973,1,9,973,2,False,140,2,True
1048,973,2,9,973,2,9,973,1,False,140,2,True
1049,973,2,9,973,2,9,973,2,True,140,2,True
1050,973,2,9,973,1,9,974,1,True,140,2,True
1051,973,2,9,973,1,9,974,2,False,140,2,True
1052,973,2,9,973,2,9,974,1,False,140,2,True
1053,973,2,9,973,2,9,974,2,True,140,2,True
1054,973,2,9,973,1,9,975,1,True,140,2,True
1055,973,2,9,973,1,9,975,2,False,140,2,True
1056,973,2,9,973,2,9,975,1,False,140,2,True
1057,973,2,9,973,2,9,975,2,True,140,2,True
1058,973,2,9,974,1,9,140,1,True,140,2,True
1059,973,2,9,974,1,9,140,2,False,140,2,True
1060,973,2,9,974,2,9,140,1,False,140,2,True
1061,973,2,9,974,2,9,140,2,True,140,2,True
1062,973,2,9,974,1,9,973,1,True,140,2,True
