Unnamed: 0,stim1,objmod1,locmod1,angmod1,ctgmod1,objlocmod1,ref1,stim2,objmod2,locmod2,angmod2,ctgmod2,objlocmod2,ref2,stim3,objmod3,locmod3,angmod3,ctgmod3,objlocmod3,ref3,stim4,objmod4,locmod4,angmod4,ctgmod4,objlocmod4,ref4,action1,action2
293,2,1,0,0,0,1,2,0,0,0,0,0,0,0,12,2,1,0,1,6,4,6,3,0,0,1,3,6,False,True
257,14,3,1,0,1,7,6,4,2,0,0,1,2,4,11,1,1,1,0,5,3,5,2,0,1,1,2,5,False,False
149,8,0,1,0,0,4,0,13,2,1,1,1,6,5,7,3,0,1,1,3,7,3,1,0,1,0,1,3,False,False
130,0,0,0,0,0,0,0,2,1,0,0,0,1,2,7,3,0,1,1,3,7,1,0,0,1,0,0,1,True,True
151,11,1,1,1,0,5,3,10,1,1,0,0,5,2,0,0,0,0,0,0,0,14,3,1,0,1,7,6,False,True
99,7,3,0,1,1,3,7,8,0,1,0,0,4,0,4,2,0,0,1,2,4,1,0,0,1,0,0,1,False,True
87,11,1,1,1,0,5,3,15,3,1,1,1,7,7,4,2,0,0,1,2,4,15,3,1,1,1,7,7,False,True
214,1,0,0,1,0,0,1,13,2,1,1,1,6,5,10,1,1,0,0,5,2,9,0,1,1,0,4,1,True,False
121,4,2,0,0,1,2,4,12,2,1,0,1,6,4,10,1,1,0,0,5,2,9,0,1,1,0,4,1,True,False
319,9,0,1,1,0,4,1,8,0,1,0,0,4,0,4,2,0,0,1,2,4,12,2,1,0,1,6,4,False,True
20,0,0,0,0,0,0,0,14,3,1,0,1,7,6,7,3,0,1,1,3,7,13,2,1,1,1,6,5,False,False
188,2,1,0,0,0,1,2,15,3,1,1,1,7,7,12,2,1,0,1,6,4,13,2,1,1,1,6,5,True,False
71,3,1,0,1,0,1,3,0,0,0,0,0,0,0,13,2,1,1,1,6,5,8,0,1,0,0,4,0,False,False
106,7,3,0,1,1,3,7,0,0,0,0,0,0,0,11,1,1,1,0,5,3,11,1,1,1,0,5,3,False,False
270,8,0,1,0,0,4,0,9,0,1,1,0,4,1,11,1,1,1,0,5,3,4,2,0,0,1,2,4,True,False
102,8,0,1,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,1,2,4,0,0,0,0,0,0,0,True,False
