Unnamed: 0,stim1,objmod1,locmod1,angmod1,ctgmod1,objlocmod1,ref1,stim2,objmod2,locmod2,angmod2,ctgmod2,objlocmod2,ref2,stim3,objmod3,locmod3,angmod3,ctgmod3,objlocmod3,ref3,stim4,objmod4,locmod4,angmod4,ctgmod4,objlocmod4,ref4,action1,action2
168,10,1,1,0,0,5,2,4,2,0,0,1,2,4,5,2,0,1,1,2,5,10,1,1,0,0,5,2,True,True
157,6,3,0,0,1,3,6,12,2,1,0,1,6,4,2,1,0,0,0,1,2,13,2,1,1,1,6,5,False,False
300,12,2,1,0,1,6,4,9,0,1,1,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False
78,9,0,1,1,0,4,1,11,1,1,1,0,5,3,14,3,1,0,1,7,6,4,2,0,0,1,2,4,True,False
176,14,3,1,0,1,7,6,3,1,0,1,0,1,3,8,0,1,0,0,4,0,12,2,1,0,1,6,4,False,True
284,7,3,0,1,1,3,7,7,3,0,1,1,3,7,12,2,1,0,1,6,4,15,3,1,1,1,7,7,False,False
222,14,3,1,0,1,7,6,8,0,1,0,0,4,0,13,2,1,1,1,6,5,7,3,0,1,1,3,7,True,False
84,1,0,0,1,0,0,1,9,0,1,1,0,4,1,2,1,0,0,0,1,2,12,2,1,0,1,6,4,False,False
7,2,1,0,0,0,1,2,5,2,0,1,1,2,5,3,1,0,1,0,1,3,9,0,1,1,0,4,1,True,False
193,15,3,1,1,1,7,7,8,0,1,0,0,4,0,14,3,1,0,1,7,6,5,2,0,1,1,2,5,True,False
285,7,3,0,1,1,3,7,0,0,0,0,0,0,0,7,3,0,1,1,3,7,12,2,1,0,1,6,4,True,False
281,13,2,1,1,1,6,5,11,1,1,1,0,5,3,13,2,1,1,1,6,5,12,2,1,0,1,6,4,True,True
46,5,2,0,1,1,2,5,8,0,1,0,0,4,0,11,1,1,1,0,5,3,11,1,1,1,0,5,3,True,False
3,10,1,1,0,0,5,2,10,1,1,0,0,5,2,9,0,1,1,0,4,1,9,0,1,1,0,4,1,True,True
260,0,0,0,0,0,0,0,13,2,1,1,1,6,5,9,0,1,1,0,4,1,11,1,1,1,0,5,3,True,False
194,0,0,0,0,0,0,0,14,3,1,0,1,7,6,11,1,1,1,0,5,3,0,0,0,0,0,0,0,True,True
