Unnamed: 0,stim1,objmod1,locmod1,angmod1,ctgmod1,objlocmod1,ref1,stim2,objmod2,locmod2,angmod2,ctgmod2,objlocmod2,ref2,stim3,objmod3,locmod3,angmod3,ctgmod3,objlocmod3,ref3,stim4,objmod4,locmod4,angmod4,ctgmod4,objlocmod4,ref4,action1,action2
310,4,2,0,0,1,2,4,4,2,0,0,1,2,4,2,1,0,0,0,1,2,13,2,1,1,1,6,5,True,False
8,7,3,0,1,1,3,7,5,2,0,1,1,2,5,2,1,0,0,0,1,2,2,1,0,0,0,1,2,True,True
70,5,2,0,1,1,2,5,6,3,0,0,1,3,6,4,2,0,0,1,2,4,1,0,0,1,0,0,1,True,True
282,10,1,1,0,0,5,2,10,1,1,0,0,5,2,14,3,1,0,1,7,6,3,1,0,1,0,1,3,True,False
64,13,2,1,1,1,6,5,8,0,1,0,0,4,0,15,3,1,1,1,7,7,9,0,1,1,0,4,1,True,True
44,13,2,1,1,1,6,5,5,2,0,1,1,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,True,False
14,9,0,1,1,0,4,1,14,3,1,0,1,7,6,1,0,0,1,0,0,1,5,2,0,1,1,2,5,False,False
156,6,3,0,0,1,3,6,8,0,1,0,0,4,0,3,1,0,1,0,1,3,14,3,1,0,1,7,6,False,False
40,10,1,1,0,0,5,2,12,2,1,0,1,6,4,12,2,1,0,1,6,4,11,1,1,1,0,5,3,True,True
305,8,0,1,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,3,1,1,1,7,7,True,True
123,11,1,1,1,0,5,3,3,1,0,1,0,1,3,14,3,1,0,1,7,6,5,2,0,1,1,2,5,False,False
294,9,0,1,1,0,4,1,14,3,1,0,1,7,6,15,3,1,1,1,7,7,0,0,0,0,0,0,0,True,False
261,8,0,1,0,0,4,0,1,0,0,1,0,0,1,6,3,0,0,1,3,6,9,0,1,1,0,4,1,True,True
216,5,2,0,1,1,2,5,14,3,1,0,1,7,6,7,3,0,1,1,3,7,7,3,0,1,1,3,7,False,True
153,12,2,1,0,1,6,4,4,2,0,0,1,2,4,1,0,0,1,0,0,1,12,2,1,0,1,6,4,True,True
23,10,1,1,0,0,5,2,13,2,1,1,1,6,5,9,0,1,1,0,4,1,15,3,1,1,1,7,7,True,True
