Unnamed: 0,stim1,objmod1,locmod1,angmod1,ctgmod1,objlocmod1,ref1,stim2,objmod2,locmod2,angmod2,ctgmod2,objlocmod2,ref2,stim3,objmod3,locmod3,angmod3,ctgmod3,objlocmod3,ref3,stim4,objmod4,locmod4,angmod4,ctgmod4,objlocmod4,ref4,action1,action2
245,2,1,0,0,0,1,2,3,1,0,1,0,1,3,6,3,0,0,1,3,6,4,2,0,0,1,2,4,True,True
295,14,3,1,0,1,7,6,0,0,0,0,0,0,0,5,2,0,1,1,2,5,3,1,0,1,0,1,3,True,False
65,15,3,1,1,1,7,7,7,3,0,1,1,3,7,1,0,0,1,0,0,1,4,2,0,0,1,2,4,True,False
225,6,3,0,0,1,3,6,7,3,0,1,1,3,7,11,1,1,1,0,5,3,7,3,0,1,1,3,7,False,True
85,9,0,1,1,0,4,1,4,2,0,0,1,2,4,10,1,1,0,0,5,2,3,1,0,1,0,1,3,False,False
242,9,0,1,1,0,4,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,6,3,0,0,1,3,6,True,False
159,15,3,1,1,1,7,7,13,2,1,1,1,6,5,0,0,0,0,0,0,0,8,0,1,0,0,4,0,False,True
12,11,1,1,1,0,5,3,5,2,0,1,1,2,5,13,2,1,1,1,6,5,1,0,0,1,0,0,1,False,False
35,6,3,0,0,1,3,6,7,3,0,1,1,3,7,2,1,0,0,0,1,2,0,0,0,0,0,0,0,True,True
28,6,3,0,0,1,3,6,6,3,0,0,1,3,6,0,0,0,0,0,0,0,15,3,1,1,1,7,7,True,False
170,6,3,0,0,1,3,6,11,1,1,1,0,5,3,12,2,1,0,1,6,4,10,1,1,0,0,5,2,True,False
142,8,0,1,0,0,4,0,12,2,1,0,1,6,4,12,2,1,0,1,6,4,5,2,0,1,1,2,5,True,False
266,15,3,1,1,1,7,7,14,3,1,0,1,7,6,5,2,0,1,1,2,5,0,0,0,0,0,0,0,False,False
131,10,1,1,0,0,5,2,10,1,1,0,0,5,2,4,2,0,0,1,2,4,8,0,1,0,0,4,0,False,True
209,4,2,0,0,1,2,4,2,1,0,0,0,1,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,True,True
51,5,2,0,1,1,2,5,1,0,0,1,0,0,1,7,3,0,1,1,3,7,14,3,1,0,1,7,6,True,False
