Unnamed: 0,stim1,objmod1,locmod1,angmod1,ctgmod1,objlocmod1,ref1,stim2,objmod2,locmod2,angmod2,ctgmod2,objlocmod2,ref2,stim3,objmod3,locmod3,angmod3,ctgmod3,objlocmod3,ref3,stim4,objmod4,locmod4,angmod4,ctgmod4,objlocmod4,ref4,action1,action2
49,9,0,1,1,0,4,1,10,1,1,0,0,5,2,0,0,0,0,0,0,0,15,3,1,1,1,7,7,False,True
80,1,0,0,1,0,0,1,11,1,1,1,0,5,3,11,1,1,1,0,5,3,6,3,0,0,1,3,6,True,True
205,3,1,0,1,0,1,3,3,1,0,1,0,1,3,13,2,1,1,1,6,5,10,1,1,0,0,5,2,False,False
34,6,3,0,0,1,3,6,7,3,0,1,1,3,7,14,3,1,0,1,7,6,5,2,0,1,1,2,5,False,True
263,2,1,0,0,0,1,2,2,1,0,0,0,1,2,8,0,1,0,0,4,0,8,0,1,0,0,4,0,False,False
91,12,2,1,0,1,6,4,8,0,1,0,0,4,0,0,0,0,0,0,0,0,15,3,1,1,1,7,7,False,True
52,12,2,1,0,1,6,4,8,0,1,0,0,4,0,4,2,0,0,1,2,4,11,1,1,1,0,5,3,False,True
264,6,3,0,0,1,3,6,13,2,1,1,1,6,5,2,1,0,0,0,1,2,2,1,0,0,0,1,2,False,True
241,8,0,1,0,0,4,0,5,2,0,1,1,2,5,9,0,1,1,0,4,1,14,3,1,0,1,7,6,False,True
13,3,1,0,1,0,1,3,12,2,1,0,1,6,4,11,1,1,1,0,5,3,10,1,1,0,0,5,2,True,False
88,4,2,0,0,1,2,4,13,2,1,1,1,6,5,10,1,1,0,0,5,2,7,3,0,1,1,3,7,True,True
273,4,2,0,0,1,2,4,8,0,1,0,0,4,0,2,1,0,0,0,1,2,3,1,0,1,0,1,3,False,True
166,9,0,1,1,0,4,1,12,2,1,0,1,6,4,15,3,1,1,1,7,7,1,0,0,1,0,0,1,True,False
314,0,0,0,0,0,0,0,3,1,0,1,0,1,3,0,0,0,0,0,0,0,15,3,1,1,1,7,7,True,False
134,5,2,0,1,1,2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,True,True
307,5,2,0,1,1,2,5,13,2,1,1,1,6,5,12,2,1,0,1,6,4,14,3,1,0,1,7,6,True,False
