Unnamed: 0,stim1,objmod1,locmod1,angmod1,ctgmod1,objlocmod1,ref1,stim2,objmod2,locmod2,angmod2,ctgmod2,objlocmod2,ref2,stim3,objmod3,locmod3,angmod3,ctgmod3,objlocmod3,ref3,stim4,objmod4,locmod4,angmod4,ctgmod4,objlocmod4,ref4,action1,action2
220,6,3,0,0,1,3,6,1,0,0,1,0,0,1,2,1,0,0,0,1,2,15,3,1,1,1,7,7,True,False
152,4,2,0,0,1,2,4,15,3,1,1,1,7,7,11,1,1,1,0,5,3,6,3,0,0,1,3,6,True,True
72,7,3,0,1,1,3,7,5,2,0,1,1,2,5,8,0,1,0,0,4,0,3,1,0,1,0,1,3,False,True
96,3,1,0,1,0,1,3,15,3,1,1,1,7,7,12,2,1,0,1,6,4,14,3,1,0,1,7,6,True,False
15,13,2,1,1,1,6,5,1,0,0,1,0,0,1,10,1,1,0,0,5,2,5,2,0,1,1,2,5,False,False
111,1,0,0,1,0,0,1,6,3,0,0,1,3,6,11,1,1,1,0,5,3,4,2,0,0,1,2,4,False,True
10,15,3,1,1,1,7,7,14,3,1,0,1,7,6,7,3,0,1,1,3,7,1,0,0,1,0,0,1,False,False
180,12,2,1,0,1,6,4,0,0,0,0,0,0,0,14,3,1,0,1,7,6,11,1,1,1,0,5,3,False,True
69,9,0,1,1,0,4,1,4,2,0,0,1,2,4,2,1,0,0,0,1,2,8,0,1,0,0,4,0,True,True
97,6,3,0,0,1,3,6,3,1,0,1,0,1,3,11,1,1,1,0,5,3,6,3,0,0,1,3,6,False,True
301,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,3,True,True
68,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,2,0,0,1,2,4,10,1,1,0,0,5,2,True,False
255,8,0,1,0,0,4,0,11,1,1,1,0,5,3,6,3,0,0,1,3,6,13,2,1,1,1,6,5,False,True
37,3,1,0,1,0,1,3,4,2,0,0,1,2,4,15,3,1,1,1,7,7,7,3,0,1,1,3,7,False,True
126,13,2,1,1,1,6,5,4,2,0,0,1,2,4,0,0,0,0,0,0,0,7,3,0,1,1,3,7,True,False
16,0,0,0,0,0,0,0,6,3,0,0,1,3,6,1,0,0,1,0,0,1,7,3,0,1,1,3,7,True,True
